Time/Residue,AFR5_R1.xvg,rmsd_ligand_md_A4482_R2.xvg
34.7800026,0.4239156,0.1533939
34.7900009,0.4108895,0.1563625
34.8000031,0.4019142,0.1411236
34.8100014,0.4039161,0.1232005
34.8200035,0.4046713,0.14239
34.8300018,0.4211021,0.1487631
34.8400002,0.4214676,0.1553601
34.8500023,0.4230976,0.151527
34.8600006,0.414633,0.1569721
34.8700027,0.4217454,0.1573214
34.8800011,0.4278094,0.1427677
34.8900032,0.4033541,0.1471985
34.9000015,0.423288,0.1390453
34.9099998,0.4238821,0.1475145
34.920002,0.4215275,0.1427069
34.9300003,0.4415479,0.1394342
34.9400024,0.4248895,0.1477547
34.9500008,0.4202264,0.1406114
34.9600029,0.4433141,0.1529932
34.9700012,0.444539,0.1537097
34.9800034,0.4455494,0.1476713
34.9900017,0.4368475,0.1593128
35.0,0.4573763,0.1450339
35.0100021,0.4337479,0.1510063
35.0200005,0.4315464,0.1590843
35.0300026,0.4242597,0.1502387
35.0400009,0.4359177,0.1612049
35.0500031,0.4091984,0.1303794
35.0600014,0.422886,0.1434329
35.0700035,0.4229312,0.1325651
35.0800018,0.4346459,0.1519048
35.0900002,0.4349822,0.1403645
35.1000023,0.4405044,0.1467237
35.1100006,0.450839,0.1485216
35.1200027,0.451865,0.153325
35.1300011,0.4370434,0.1519023
35.1400032,0.4187787,0.1504901
35.1500015,0.4651479,0.1393382
35.1599998,0.4154848,0.1345851
35.170002,0.428292,0.1478477
35.1800003,0.4277366,0.1486017
35.1900024,0.4307627,0.1507877
35.2000008,0.4439273,0.1525135
35.2100029,0.4313208,0.1478532
35.2200012,0.4255108,0.1470404
35.2300034,0.4300698,0.1373526
35.2400017,0.4360626,0.1437617
35.25,0.4291298,0.1453416
35.2600021,0.4265222,0.1538489
35.2700005,0.4349113,0.1499648
35.2800026,0.4327394,0.1498846
35.2900009,0.4393281,0.153482
35.3000031,0.4381022,0.1464026
35.3100014,0.4648643,0.1469995
35.3200035,0.4545345,0.1681577
35.3300018,0.451264,0.1650734
35.3400002,0.4316761,0.1573889
35.3500023,0.4331337,0.1493033
35.3600006,0.42316,0.1539886
35.3700027,0.4103236,0.1449084
35.3800011,0.4231317,0.1441155
35.3900032,0.4166799,0.1660064
35.4000015,0.4377671,0.1440862
35.4099998,0.4268173,0.1569309
35.420002,0.4323368,0.167266
35.4300003,0.4221022,0.168585
35.4400024,0.4218896,0.1683879
35.4500008,0.4491369,0.1651278
35.4600029,0.4366491,0.1729824
35.4700012,0.4376756,0.166463
35.4800034,0.4330637,0.1692457
35.4900017,0.443079,0.1532606
35.5,0.4321454,0.1802429
35.5100021,0.4241443,0.1662439
35.5200005,0.4086458,0.1695555
35.5300026,0.4249183,0.1489491
35.5400009,0.4134668,0.146192
35.5500031,0.4438721,0.1504036
35.5600014,0.4398222,0.1484057
35.5700035,0.4439669,0.1604014
35.5800018,0.4454179,0.1567986
35.5900002,0.4591422,0.1600773
35.6000023,0.4346858,0.1670871
35.6100006,0.4412957,0.1452336
35.6200027,0.4271469,0.1485729
35.6300011,0.4228939,0.1551292
35.6400032,0.4297155,0.1579197
35.6500015,0.4458507,0.150808
35.6599998,0.4377343,0.1554876
35.670002,0.4298857,0.147932
35.6800003,0.4135918,0.1522505
35.6900024,0.4240847,0.1562402
35.7000008,0.4287295,0.1470447
35.7100029,0.43456,0.1466687
35.7200012,0.4334373,0.1433098
35.7300034,0.4224409,0.1472126
35.7400017,0.4462365,0.1545959
35.75,0.4349848,0.1387055
35.7600021,0.4228352,0.1466364
35.7700005,0.4468423,0.14174
35.7800026,0.4400914,0.1406436
35.7900009,0.4238698,0.1522274
35.8000031,0.4488026,0.1444123
35.8100014,0.4087984,0.1345035
35.8200035,0.4324616,0.1299079
35.8300018,0.434299,0.1407493
35.8400002,0.4502076,0.1338932
35.8500023,0.4405207,0.132064
35.8600006,0.4806101,0.1385974
35.8700027,0.4366798,0.1378571
35.8800011,0.4377172,0.1403212
35.8900032,0.426001,0.1484139
35.9000015,0.4571906,0.1476843
35.9099998,0.416919,0.1440689
35.920002,0.4433812,0.1502447
35.9300003,0.436462,0.1357285
35.9400024,0.4432131,0.1517803
35.9500008,0.4345579,0.1625412
35.9600029,0.4459265,0.1593574
35.9700012,0.4495521,0.142289
35.9800034,0.4165103,0.1385526
35.9900017,0.4223368,0.1321116
36.0,0.4319673,0.1333843
36.0100021,0.4302974,0.128282
36.0200005,0.4402267,0.1461016
36.0300026,0.4441967,0.1247612
36.0400009,0.4531088,0.136029
36.0500031,0.4070456,0.128328
36.0600014,0.442463,0.1338139
36.0700035,0.4563754,0.1444012
36.0800018,0.4307116,0.1436872
36.0900002,0.4476728,0.1403475
36.1000023,0.42453,0.145613
36.1100006,0.4286249,0.1425307
36.1200027,0.4308154,0.1373878
36.1300011,0.4203001,0.1494583
36.1400032,0.451059,0.1307186
36.1500015,0.4385231,0.1446088
36.1599998,0.4600117,0.1528244
36.170002,0.4406684,0.1562176
36.1800003,0.4546495,0.1512507
36.1900024,0.4284799,0.1395135
36.2000008,0.4429708,0.1486632
36.2100029,0.4454235,0.1312816
36.2200012,0.4536606,0.134781
36.2300034,0.4266254,0.1470916
36.2400017,0.4393203,0.1372888
36.25,0.4347798,0.124908
36.2600021,0.4393368,0.1365406
36.2700005,0.4468475,0.1584136
36.2800026,0.4270962,0.1549031
36.2900009,0.4296325,0.1508864
36.3000031,0.4737995,0.1447425
36.3100014,0.4342993,0.1491542
36.3200035,0.4306612,0.1513165
36.3300018,0.4132367,0.160263
36.3400002,0.4298841,0.1456362
36.3500023,0.4471288,0.1608902
36.3600006,0.423858,0.1503769
36.3700027,0.4451429,0.1375182
36.3800011,0.4762199,0.1496986
36.3900032,0.4316045,0.1587818
36.4000015,0.436324,0.1701651
36.4099998,0.4480585,0.152333
36.420002,0.488681,0.1481257
36.4300003,0.448243,0.1617615
36.4400024,0.4531303,0.1451226
36.4500008,0.456345,0.1450628
36.4600029,0.4335281,0.1546222
36.4700012,0.4334906,0.139247
36.4800034,0.4531251,0.1403411
36.4900017,0.4535881,0.1407321
36.5,0.4453718,0.1521521
36.5100021,0.4465677,0.1493933
36.5200005,0.4430225,0.1490471
36.5300026,0.4490004,0.1384355
36.5400009,0.4384726,0.1517521
36.5500031,0.4711931,0.1544003
36.5600014,0.4342253,0.15331
36.5700035,0.436978,0.1516523
36.5800018,0.4226003,0.1446786
36.5900002,0.4309109,0.1386021
36.6000023,0.41518,0.1513785
36.6100006,0.4293036,0.1565942
36.6200027,0.4172027,0.1406813
36.6300011,0.4206904,0.1525367
36.6400032,0.426517,0.1497748
36.6500015,0.4208347,0.1640453
36.6599998,0.4218675,0.1651158
36.670002,0.4302998,0.1482019
36.6800003,0.4517819,0.1487717
36.6900024,0.4261391,0.1425899
36.7000008,0.4391829,0.1343821
36.7100029,0.4147467,0.141084
36.7200012,0.4397753,0.1414163
36.7300034,0.4111722,0.1418854
36.7400017,0.4279119,0.1432614
36.75,0.4120653,0.1387679
36.7600021,0.416974,0.1440962
36.7700005,0.4062344,0.1385682
36.7800026,0.407686,0.1450149
36.7900009,0.4137712,0.1368882
36.8000031,0.4207287,0.1286991
36.8100014,0.4152176,0.136772
36.8200035,0.4500926,0.1356962
36.8300018,0.4334898,0.1475286
36.8400002,0.4339292,0.1339708
36.8500023,0.4236061,0.1453429
36.8600006,0.4194242,0.1474931
36.8700027,0.4183444,0.1332707
36.8800011,0.438305,0.1399929
36.8900032,0.4307387,0.1427713
36.9000015,0.4521116,0.1448664
36.9099998,0.4123804,0.146385
36.920002,0.4376052,0.1473133
36.9300003,0.4072944,0.1324645
36.9400024,0.4153758,0.1459624
36.9500008,0.4233198,0.1476458
36.9600029,0.4106737,0.1378807
36.9700012,0.4277367,0.1455457
36.9800034,0.4205391,0.1598671
36.9900017,0.4179834,0.1410503
37.0,0.4147747,0.1520284
37.0100021,0.4186147,0.1515282
37.0200005,0.4217927,0.1369475
37.0300026,0.4151482,0.1384779
37.0400009,0.4269491,0.1405106
37.0500031,0.4055647,0.1442347
37.0600014,0.408366,0.1368784
37.0700035,0.4074304,0.138402
37.0800018,0.4100755,0.1348291
37.0900002,0.4157586,0.1527524
37.1000023,0.4213956,0.1315659
37.1100006,0.3918529,0.1454405
37.1200027,0.4428747,0.1375216
37.1300011,0.4242715,0.1411575
37.1400032,0.4311211,0.133072
37.1500015,0.4313656,0.1557436
37.1600037,0.4313036,0.1433026
37.170002,0.4139188,0.1436666
37.1800003,0.4315467,0.1455925
37.1900024,0.4307401,0.131749
37.2000008,0.4127355,0.1463705
37.2100029,0.3973615,0.1425567
37.2200012,0.4131072,0.1340471
37.2300034,0.4107845,0.1490581
37.2400017,0.4122969,0.1529702
37.25,0.4381313,0.1523762
37.2600021,0.4276516,0.1424223
37.2700005,0.4652999,0.1396829
37.2800026,0.4408264,0.1432787
37.2900009,0.4256296,0.1510849
37.3000031,0.4435624,0.1402318
37.3100014,0.3943137,0.1393636
37.3200035,0.4412549,0.142561
37.3300018,0.4118484,0.1484252
37.3400002,0.4241998,0.1433171
37.3500023,0.422175,0.157401
37.3600006,0.4041154,0.1419799
37.3700027,0.4190937,0.1463485
37.3800011,0.3839496,0.1454461
37.3900032,0.4141065,0.1427293
37.4000015,0.408549,0.1426067
37.4100037,0.4215923,0.1499565
37.420002,0.3998334,0.1404343
37.4300003,0.4265058,0.1378888
37.4400024,0.4175049,0.1447361
37.4500008,0.4275329,0.1471031
37.4600029,0.4100338,0.1346444
37.4700012,0.4265108,0.1357616
37.4800034,0.413862,0.1480481
37.4900017,0.4066584,0.1374527
37.5,0.4576589,0.1499116
37.5100021,0.4141279,0.1408282
37.5200005,0.4329795,0.1452756
37.5300026,0.4164328,0.134288
37.5400009,0.4358204,0.1372658
37.5500031,0.4108448,0.1426179
37.5600014,0.4438788,0.1356701
37.5700035,0.4219985,0.133822
37.5800018,0.4043217,0.1350028
37.5900002,0.4521428,0.1419645
37.6000023,0.4295339,0.1473013
37.6100006,0.4379635,0.1550238
37.6200027,0.4227787,0.1377829
37.6300011,0.4423536,0.1401616
37.6400032,0.428226,0.1422879
37.6500015,0.4458806,0.1429059
37.6600037,0.44743,0.1374834
37.670002,0.4381612,0.1394213
37.6800003,0.4386959,0.1424938
37.6900024,0.4451124,0.1494722
37.7000008,0.4566596,0.1290631
37.7100029,0.4599645,0.1472523
37.7200012,0.4580133,0.1610265
37.7300034,0.4361214,0.136212
37.7400017,0.4369743,0.1389621
37.75,0.4315944,0.1385691
37.7600021,0.4333216,0.1416597
37.7700005,0.4434759,0.1363283
37.7800026,0.4336115,0.1328479
37.7900009,0.4406947,0.1440753
37.8000031,0.4426451,0.1388872
37.8100014,0.4402079,0.1470114
37.8200035,0.4422837,0.1432161
37.8300018,0.4627699,0.1238758
37.8400002,0.4526185,0.1280131
37.8500023,0.4556968,0.1456483
37.8600006,0.4216596,0.1327466
37.8700027,0.4411218,0.1441331
37.8800011,0.4404946,0.1462074
37.8900032,0.4402431,0.1418972
37.9000015,0.4292201,0.1568104
37.9100037,0.4475028,0.1447033
37.920002,0.4314899,0.1593357
37.9300003,0.4459272,0.1474127
37.9400024,0.4373732,0.145859
37.9500008,0.4381424,0.1560411
37.9600029,0.4229058,0.1555498
37.9700012,0.4602573,0.1605705
37.9800034,0.4323848,0.1517494
37.9900017,0.4493811,0.1593069
38.0,0.4565438,0.1538181
38.0100021,0.448385,0.1665076
38.0200005,0.4375223,0.1534206
38.0300026,0.4534147,0.1486239
38.0400009,0.4179449,0.1564656
38.0500031,0.4093306,0.1510812
38.0600014,0.4145165,0.163123
38.0700035,0.4496305,0.150011
38.0800018,0.4342676,0.1507857
38.0900002,0.4169303,0.1433169
38.1000023,0.4321283,0.161234
38.1100006,0.4229233,0.1600458
38.1200027,0.4167781,0.155328
38.1300011,0.4352763,0.1519718
38.1400032,0.4363306,0.1479734
38.1500015,0.4136927,0.1611368
38.1600037,0.4189187,0.1690208
38.170002,0.416958,0.1540668
38.1800003,0.4255275,0.1570732
38.1900024,0.4291079,0.1770458
38.2000008,0.4328358,0.1615577
38.2100029,0.4328725,0.1575578
38.2200012,0.4271314,0.1857749
38.2300034,0.4147198,0.1640794
38.2400017,0.4270706,0.1686159
38.25,0.4380603,0.163383
38.2600021,0.4431654,0.1603172
38.2700005,0.41769,0.1598543
38.2800026,0.4132215,0.1723542
38.2900009,0.4054814,0.1556883
38.3000031,0.4130046,0.1651376
38.3100014,0.4266104,0.1778183
38.3200035,0.4310534,0.1441683
38.3300018,0.4230451,0.1865118
38.3400002,0.4117928,0.1596396
38.3500023,0.4139785,0.1866188
38.3600006,0.4182821,0.1716661
38.3700027,0.4154763,0.1474428
38.3800011,0.4099952,0.160402
38.3900032,0.4116915,0.1567827
38.4000015,0.4205711,0.1685474
38.4100037,0.4127055,0.1626222
38.420002,0.4252444,0.1536162
38.4300003,0.4275325,0.1535099
38.4400024,0.4182374,0.1377283
38.4500008,0.4209362,0.1514338
38.4600029,0.390401,0.1422338
38.4700012,0.3936819,0.1476044
38.4800034,0.4047225,0.1433353
38.4900017,0.4071761,0.1457939
38.5,0.4148231,0.1443998
38.5100021,0.4234662,0.1520739
38.5200005,0.4142795,0.1416246
38.5300026,0.4113521,0.1366325
38.5400009,0.422241,0.1497102
38.5500031,0.4243409,0.156372
38.5600014,0.422679,0.1381799
38.5700035,0.437561,0.1503631
38.5800018,0.4129351,0.1444015
38.5900002,0.4183924,0.1524886
38.6000023,0.4153225,0.1453896
38.6100006,0.4397224,0.1427785
38.6200027,0.4197754,0.1401097
38.6300011,0.4238136,0.1405124
38.6400032,0.3990845,0.1399177
38.6500015,0.4123502,0.1447964
38.6600037,0.4171498,0.1340279
38.670002,0.418401,0.1426602
38.6800003,0.4420159,0.1488421
38.6900024,0.4107027,0.1533865
38.7000008,0.4144494,0.1543904
38.7100029,0.4079519,0.159617
38.7200012,0.4285997,0.1503645
38.7300034,0.3975508,0.13631
38.7400017,0.408136,0.1406441
38.75,0.4241036,0.1564374
38.7600021,0.4029328,0.1462966
38.7700005,0.413359,0.1442854
38.7800026,0.4380251,0.162325
38.7900009,0.4356407,0.1565821
38.8000031,0.4264042,0.1501102
38.8100014,0.396466,0.1571712
38.8200035,0.4292884,0.157962
38.8300018,0.4074138,0.1517092
38.8400002,0.4322295,0.1597577
38.8500023,0.3986989,0.1512445
38.8600006,0.4133901,0.1609673
38.8700027,0.4295641,0.1545196
38.8800011,0.4189555,0.150809
38.8900032,0.4264836,0.1509078
38.9000015,0.4538867,0.1622361
38.9100037,0.4181638,0.1463869
38.920002,0.3833996,0.1562844
38.9300003,0.4044864,0.1463442
38.9400024,0.4235322,0.1621748
38.9500008,0.4235823,0.1502633
38.9600029,0.4009406,0.1407531
38.9700012,0.4082956,0.1521622
38.9800034,0.4221464,0.1549362
38.9900017,0.4206142,0.1480224
39.0,0.4225128,0.1496334
39.0100021,0.4060142,0.1574357
39.0200005,0.4112735,0.1610193
39.0300026,0.4440249,0.1480571
39.0400009,0.4182634,0.1658767
39.0500031,0.3979619,0.1627233
39.0600014,0.4160674,0.1444972
39.0700035,0.4032041,0.1481364
39.0800018,0.4281885,0.1487644
39.0900002,0.4226097,0.1463931
39.1000023,0.3979814,0.1463412
39.1100006,0.4108194,0.148179
39.1200027,0.4027883,0.1434593
39.1300011,0.4156689,0.1349466
39.1400032,0.4176605,0.1473073
39.1500015,0.4389597,0.1404534
39.1600037,0.4035856,0.1466713
39.170002,0.4191456,0.1555521
39.1800003,0.4124465,0.1476588
39.1900024,0.4242967,0.1615047
39.2000008,0.3941918,0.1489963
39.2100029,0.407616,0.1462929
39.2200012,0.4135402,0.153723
39.2300034,0.406498,0.1593156
39.2400017,0.4221974,0.1474213
39.25,0.4102886,0.1461989
39.2600021,0.442768,0.1402906
39.2700005,0.4402124,0.1424387
39.2800026,0.4304253,0.1511695
39.2900009,0.4338594,0.1345624
39.3000031,0.4617251,0.1492827
39.3100014,0.4784973,0.1390124
39.3200035,0.4477766,0.1486208
39.3300018,0.4244891,0.1421438
39.3400002,0.4229449,0.1417231
39.3500023,0.4574853,0.1439142
39.3600006,0.4644349,0.1509494
39.3700027,0.4492432,0.1330352
39.3800011,0.447249,0.1489113
39.3900032,0.4357112,0.1456671
39.4000015,0.4295419,0.1531468
39.4100037,0.4268891,0.1446074
39.420002,0.458419,0.1369209
39.4300003,0.4394035,0.1415339
39.4400024,0.443605,0.1398812
39.4500008,0.445403,0.1440797
39.4600029,0.4509082,0.1390551
39.4700012,0.4384125,0.1413774
39.4800034,0.4514017,0.1348613
39.4900017,0.4520187,0.1418542
39.5,0.4567625,0.1376982
39.5100021,0.4255682,0.1385585
39.5200005,0.4325175,0.1428668
39.5300026,0.4228093,0.142234
39.5400009,0.4223983,0.1450907
39.5500031,0.4771744,0.1387516
39.5600014,0.4221106,0.139784
39.5700035,0.4091277,0.1546501
39.5800018,0.4212394,0.1629699
39.5900002,0.4118805,0.1537419
39.6000023,0.4392528,0.1609757
39.6100006,0.425473,0.1557863
39.6200027,0.4270548,0.1618401
39.6300011,0.4406466,0.1344065
39.6400032,0.422263,0.1464296
39.6500015,0.478977,0.1459106
39.6600037,0.4446501,0.1421882
39.670002,0.4316233,0.1567216
39.6800003,0.4403733,0.1666064
39.6900024,0.455599,0.1380378
39.7000008,0.4738542,0.149664
39.7100029,0.4518432,0.1501461
39.7200012,0.4403841,0.1447111
39.7300034,0.4569928,0.1465439
39.7400017,0.4540596,0.1400876
39.75,0.4566454,0.1421757
39.7600021,0.4423787,0.1495454
39.7700005,0.4366252,0.1524626
39.7800026,0.4263712,0.1473676
39.7900009,0.4200434,0.1355538
39.8000031,0.4321106,0.1423854
39.8100014,0.4329216,0.1446158
39.8200035,0.4355012,0.1453371
39.8300018,0.4379491,0.1510766
39.8400002,0.4450973,0.1594815
39.8500023,0.4315356,0.1546455
39.8600006,0.424677,0.1400647
39.8700027,0.4411277,0.1495704
39.8800011,0.4514846,0.1445899
39.8900032,0.4342791,0.1555657
39.9000015,0.4443527,0.1597878
39.9100037,0.4390874,0.1488218
39.920002,0.4252652,0.1439227
39.9300003,0.4696158,0.1422033
39.9400024,0.4716907,0.147524
39.9500008,0.4489882,0.148604
39.9600029,0.4416181,0.146332
39.9700012,0.4441624,0.1382389
39.9800034,0.4448769,0.1552694
39.9900017,0.4218894,0.1507244
40.0,0.4185931,0.1502249
40.0100021,0.4304649,0.1549877
40.0200005,0.454522,0.1551126
40.0300026,0.4520283,0.1435831
40.0400009,0.4530117,0.1381542
40.0500031,0.439674,0.1470778
40.0600014,0.4498117,0.1441557
40.0700035,0.4512336,0.1328586
40.0800018,0.4587646,0.142407
40.0900002,0.4721232,0.149562
40.1000023,0.4694003,0.1527871
40.1100006,0.4457945,0.1506249
40.1200027,0.4503142,0.1389432
40.1300011,0.4163707,0.1437238
40.1400032,0.4283768,0.1569426
40.1500015,0.4483349,0.1580016
40.1600037,0.4321236,0.1624367
40.170002,0.431178,0.1551119
40.1800003,0.4335079,0.1605182
40.1900024,0.4323382,0.1471579
40.2000008,0.4555216,0.1546992
40.2100029,0.4431062,0.1464173
40.2200012,0.4383321,0.1603678
40.2300034,0.4394096,0.1608461
40.2400017,0.4285935,0.1641817
40.2500038,0.4337116,0.1504255
40.2600021,0.4347377,0.1597335
40.2700005,0.4287345,0.1590708
40.2800026,0.4094394,0.1509642
40.2900009,0.4311392,0.1535893
40.3000031,0.4170073,0.1515966
40.3100014,0.4239043,0.1325967
40.3200035,0.4280837,0.1391958
40.3300018,0.4229878,0.1390832
40.3400002,0.4128895,0.1514471
40.3500023,0.4180134,0.1479306
40.3600006,0.4337388,0.1498377
40.3700027,0.4094757,0.1493976
40.3800011,0.4439972,0.1473955
40.3900032,0.4102057,0.1524453
40.4000015,0.4629117,0.1533557
40.4100037,0.4655887,0.1640355
40.420002,0.4416735,0.1518931
40.4300003,0.4374612,0.1531888
40.4400024,0.4337598,0.1386813
40.4500008,0.4496658,0.1394125
40.4600029,0.4384317,0.1547301
40.4700012,0.4766786,0.1538693
40.4800034,0.4293954,0.1520384
40.4900017,0.4360178,0.1521896
40.5000038,0.4240859,0.1544107
40.5100021,0.4226356,0.1449762
40.5200005,0.4329736,0.1569173
40.5300026,0.4483795,0.141917
40.5400009,0.434628,0.1331906
40.5500031,0.4484932,0.1509237
40.5600014,0.4239049,0.1541455
40.5700035,0.4415383,0.153348
40.5800018,0.4449694,0.139122
40.5900002,0.4548743,0.1468176
40.6000023,0.4405361,0.1496047
40.6100006,0.443986,0.1471522
40.6200027,0.4365346,0.147321
40.6300011,0.4394909,0.1654755
40.6400032,0.4401619,0.1485553
40.6500015,0.432366,0.1550931
40.6600037,0.4344527,0.148657
40.670002,0.4287109,0.1565331
40.6800003,0.448511,0.1500379
40.6900024,0.4448239,0.1374711
40.7000008,0.4206416,0.1575617
40.7100029,0.4408166,0.1500226
40.7200012,0.4240319,0.1609756
40.7300034,0.4459414,0.156942
40.7400017,0.4526609,0.1487615
40.7500038,0.4427723,0.15599
40.7600021,0.4285848,0.1444358
40.7700005,0.4175134,0.152671
40.7800026,0.4216779,0.1544972
40.7900009,0.436497,0.1539121
40.8000031,0.4337712,0.1609239
40.8100014,0.4527448,0.1535601
40.8200035,0.4219238,0.1543202
40.8300018,0.4283128,0.1565324
40.8400002,0.4354135,0.1571676
40.8500023,0.4324968,0.1436273
40.8600006,0.4388213,0.1580831
40.8700027,0.4361823,0.1586951
40.8800011,0.4249989,0.1553969
40.8900032,0.4341637,0.1547604
40.9000015,0.4429635,0.1574175
40.9100037,0.4309113,0.1532688
40.920002,0.4180262,0.1604073
40.9300003,0.4295026,0.1515099
40.9400024,0.424318,0.160725
40.9500008,0.4457421,0.1626753
40.9600029,0.4186248,0.1559363
40.9700012,0.4433176,0.1503399
40.9800034,0.428136,0.1492921
40.9900017,0.4280355,0.1502755
41.0000038,0.413157,0.1456191
41.0100021,0.4121884,0.1531106
41.0200005,0.4227196,0.1458501
41.0300026,0.438658,0.155909
41.0400009,0.4055556,0.1552264
41.0500031,0.3984004,0.1480336
41.0600014,0.4102653,0.1543095
41.0700035,0.4348208,0.1492952
41.0800018,0.4305183,0.1496336
41.0900002,0.4434231,0.1668885
41.1000023,0.4252816,0.1491708
41.1100006,0.4323444,0.1370146
41.1200027,0.4188324,0.1467773
41.1300011,0.4014151,0.1435484
41.1400032,0.4113397,0.1561431
41.1500015,0.425806,0.1596553
41.1600037,0.3939772,0.1561449
41.170002,0.4221303,0.13785
41.1800003,0.4098197,0.148374
41.1900024,0.4129226,0.1556693
41.2000008,0.4428061,0.1516965
41.2100029,0.4210385,0.1643052
41.2200012,0.4664795,0.1500873
41.2300034,0.41416,0.156188
41.2400017,0.408778,0.1412231
41.2500038,0.4288355,0.1367933
41.2600021,0.4184892,0.1380357
41.2700005,0.4357084,0.1343157
41.2800026,0.4419136,0.161395
41.2900009,0.405178,0.155443
41.3000031,0.4677253,0.1572845
41.3100014,0.4553749,0.1550683
41.3200035,0.4556131,0.1564945
41.3300018,0.4320399,0.1458324
41.3400002,0.4133318,0.1531956
41.3500023,0.421896,0.1527222
41.3600006,0.4333576,0.1511458
41.3700027,0.4349824,0.145903
41.3800011,0.4461405,0.1349382
41.3900032,0.4112093,0.1418604
41.4000015,0.4561061,0.1502213
41.4100037,0.4421687,0.1483807
41.420002,0.4478207,0.1510086
41.4300003,0.4353472,0.1452707
41.4400024,0.4413889,0.1417317
41.4500008,0.4176451,0.1517541
41.4600029,0.4498737,0.1481037
41.4700012,0.4314264,0.1420304
41.4800034,0.4322916,0.1378145
41.4900017,0.4426693,0.1305023
41.5000038,0.4273831,0.1484801
41.5100021,0.4203551,0.1440224
41.5200005,0.4395191,0.1416615
41.5300026,0.4461982,0.1369083
41.5400009,0.4631773,0.1367797
41.5500031,0.4449182,0.142763
41.5600014,0.4508734,0.1317365
41.5700035,0.4369059,0.1427819
41.5800018,0.4247206,0.1359221
41.5900002,0.447599,0.1337944
41.6000023,0.4385227,0.1418114
41.6100006,0.4439557,0.1512371
