Time/Residue,AFR5_R1.xvg,RoG_md_A4482_R2.xvg
85.8,2.29466,2.27552
85.81,2.29191,2.28046
85.82,2.29367,2.26488
85.83,2.29885,2.27599
85.84,2.29668,2.27642
85.85,2.30021,2.28307
85.86,2.29739,2.28804
85.87,2.29488,2.28289
85.88,2.29446,2.28305
85.89,2.2894,2.29333
85.9,2.29084,2.27925
85.91,2.29131,2.27824
85.92,2.3007,2.28921
85.93,2.2945,2.2849
85.94,2.29506,2.28033
85.95,2.29586,2.29144
85.96,2.29279,2.29479
85.97,2.28864,2.28444
85.98,2.29068,2.28536
85.99,2.29112,2.29176
86.0,2.29804,2.28118
86.01,2.30449,2.27639
86.02,2.29219,2.27627
86.03,2.30349,2.28167
86.04,2.29966,2.27539
86.05,2.29682,2.26887
86.06,2.29414,2.28299
86.07,2.28961,2.27725
86.08,2.2856,2.27913
86.09,2.29091,2.28389
86.1,2.28931,2.2804
86.11,2.28977,2.28609
86.12,2.29913,2.28706
86.13,2.29498,2.29071
86.14,2.2933,2.28637
86.15,2.29871,2.29272
86.16,2.29343,2.28716
86.17,2.29158,2.29284
86.18,2.28751,2.28226
86.19,2.29628,2.29206
86.2,2.29012,2.29473
86.21,2.28714,2.28642
86.22,2.29112,2.29093
86.23,2.29174,2.28049
86.24,2.29294,2.28929
86.25,2.29294,2.29764
86.26,2.29106,2.29037
86.27,2.30016,2.29011
86.28,2.2923,2.28287
86.29,2.29665,2.28325
86.3,2.29086,2.28556
86.31,2.29424,2.28357
86.32,2.28978,2.28502
86.33,2.2932,2.27827
86.34,2.29789,2.28418
86.35,2.29352,2.29224
86.36,2.29747,2.29119
86.37,2.29111,2.29029
86.38,2.29331,2.28751
86.39,2.29842,2.29072
86.4,2.29396,2.296
86.41,2.29661,2.2928
86.42,2.2987,2.28956
86.43,2.28975,2.28456
86.44,2.30494,2.28557
86.45,2.30307,2.28907
86.46,2.29245,2.29172
86.47,2.29726,2.28117
86.48,2.297,2.28631
86.49,2.30239,2.29237
86.5,2.30277,2.28219
86.51,2.28639,2.28324
86.52,2.28946,2.2885
86.53,2.29776,2.28628
86.54,2.29119,2.29364
86.55,2.2946,2.2899
86.56,2.29258,2.28784
86.57,2.29579,2.29238
86.58,2.29334,2.28733
86.59,2.29349,2.28664
86.6,2.29391,2.28013
86.61,2.29719,2.28871
86.62,2.28969,2.28487
86.63,2.29886,2.28696
86.64,2.28815,2.28299
86.65,2.30026,2.28429
86.66,2.30205,2.28655
86.67,2.29877,2.28591
86.68,2.29682,2.28016
86.69,2.29825,2.28168
86.7,2.2967,2.27646
86.71,2.29874,2.28115
86.72,2.29791,2.28141
86.73,2.30144,2.28901
86.74,2.29933,2.28027
86.75,2.29863,2.28506
86.76,2.30544,2.28908
86.77,2.29507,2.2792
86.78,2.29911,2.27606
86.79,2.29394,2.28273
86.8,2.30059,2.28206
86.81,2.29922,2.28062
86.82,2.29745,2.2803
86.83,2.29427,2.28397
86.84,2.30316,2.28509
86.85,2.30326,2.28095
86.86,2.29682,2.27647
86.87,2.29844,2.29283
86.88,2.29745,2.28946
86.89,2.30191,2.28517
86.9,2.29525,2.28513
86.91,2.2907,2.27238
86.92,2.28759,2.27968
86.93,2.28822,2.278
86.94,2.28592,2.28346
86.95,2.2949,2.28976
86.96,2.29373,2.28086
86.97,2.29459,2.27909
86.98,2.28991,2.28773
86.99,2.29701,2.29128
87.0,2.289,2.28179
87.01,2.29807,2.28735
87.02,2.29552,2.28624
87.03,2.30307,2.28589
87.04,2.29014,2.28973
87.05,2.29197,2.2861
87.06,2.2912,2.28946
87.07,2.29861,2.28586
87.08,2.29703,2.28719
87.09,2.30008,2.28442
87.1,2.28907,2.28302
87.11,2.29849,2.28484
87.12,2.28895,2.2735
87.13,2.28884,2.27717
87.14,2.29628,2.27964
87.15,2.29318,2.27671
87.16,2.28634,2.2843
87.17,2.2996,2.28581
87.18,2.30556,2.27471
87.19,2.29456,2.278
87.2,2.29903,2.26967
87.21,2.2856,2.27453
87.22,2.29374,2.27663
87.23,2.29698,2.27545
87.24,2.29469,2.27364
87.25,2.29703,2.27161
87.26,2.29912,2.27093
87.27,2.2994,2.28081
87.28,2.3011,2.27263
87.29,2.2985,2.27519
87.3,2.29957,2.27058
87.31,2.3037,2.28247
87.32,2.30121,2.27518
87.33,2.29734,2.28349
87.34,2.29932,2.27238
87.35,2.30018,2.27688
87.36,2.29626,2.27229
87.37,2.29535,2.27962
87.38,2.29032,2.28636
87.39,2.29919,2.26471
87.4,2.29388,2.2789
87.41,2.29402,2.27826
87.42,2.29656,2.27429
87.43,2.2937,2.27763
87.44,2.29313,2.27244
87.45,2.3028,2.28979
87.46,2.29675,2.27814
87.47,2.30567,2.27266
87.48,2.29991,2.27542
87.49,2.29275,2.28074
87.5,2.29772,2.2693
87.51,2.30331,2.27519
87.52,2.30055,2.27827
87.53,2.29428,2.28466
87.54,2.29588,2.28847
87.55,2.29006,2.28195
87.56,2.29519,2.28114
87.57,2.29139,2.28019
87.58,2.2965,2.27695
87.59,2.29613,2.28039
87.6,2.29197,2.27949
87.61,2.28516,2.27745
87.62,2.29952,2.2892
87.63,2.29456,2.28308
87.64,2.29312,2.27775
87.65,2.29081,2.27759
87.66,2.29233,2.28743
87.67,2.28785,2.28366
87.68,2.2938,2.28414
87.69,2.29066,2.28665
87.7,2.29985,2.28382
87.71,2.28982,2.29118
87.72,2.30078,2.29053
87.73,2.2973,2.2901
87.74,2.30338,2.28843
87.75,2.29509,2.28248
87.76,2.28415,2.28819
87.77,2.28412,2.29254
87.78,2.28783,2.2882
87.79,2.29826,2.28589
87.8,2.29173,2.28109
87.81,2.2877,2.28869
87.82,2.2942,2.28765
87.83,2.29445,2.28795
87.84,2.28752,2.28753
87.85,2.29478,2.29183
87.86,2.29391,2.28872
87.87,2.2874,2.28744
87.88,2.294,2.29121
87.89,2.29026,2.29569
87.9,2.29438,2.30047
87.91,2.29443,2.29006
87.92,2.29745,2.29557
87.93,2.29441,2.29274
87.94,2.30136,2.28858
87.95,2.2964,2.2879
87.96,2.28868,2.2864
87.97,2.29321,2.28669
87.98,2.29171,2.29391
87.99,2.28762,2.28837
88.0,2.29192,2.28764
88.01,2.29635,2.28794
88.02,2.28526,2.30239
88.03,2.29448,2.29318
88.04,2.29755,2.28494
88.05,2.29682,2.29263
88.06,2.30327,2.29381
88.07,2.30375,2.2902
88.08,2.30004,2.28531
88.09,2.30293,2.29453
88.1,2.30216,2.28926
88.11,2.2971,2.29361
88.12,2.29319,2.29656
88.13,2.29773,2.29664
88.14,2.30427,2.2983
88.15,2.3044,2.29674
88.16,2.29486,2.2965
88.17,2.29444,2.29484
88.18,2.2991,2.29075
88.19,2.29543,2.29165
88.2,2.29923,2.29461
88.21,2.29589,2.29364
88.22,2.3027,2.28756
88.23,2.29545,2.28774
88.24,2.3067,2.29122
88.25,2.29575,2.2952
88.26,2.30456,2.29207
88.27,2.30209,2.28816
88.28,2.30112,2.29179
88.29,2.29938,2.28764
88.3,2.29693,2.28718
88.31,2.29864,2.28301
88.32,2.30202,2.29778
88.33,2.30033,2.29061
88.34,2.29997,2.28497
88.35,2.30475,2.28573
88.36,2.30146,2.2856
88.37,2.30315,2.28785
88.38,2.30409,2.28392
88.39,2.29798,2.28498
88.4,2.29675,2.27585
88.41,2.29445,2.29121
88.42,2.2965,2.29523
88.43,2.29626,2.28643
88.44,2.29923,2.28333
88.45,2.3032,2.28404
88.46,2.30017,2.28495
88.47,2.29734,2.29009
88.48,2.30334,2.2802
88.49,2.29962,2.29248
88.5,2.30691,2.28791
88.51,2.30229,2.28304
88.52,2.29775,2.28008
88.53,2.30152,2.27926
88.54,2.29757,2.2805
88.55,2.29461,2.2837
88.56,2.2998,2.27339
88.57,2.29791,2.27817
88.58,2.29825,2.28542
88.59,2.30612,2.28439
88.6,2.29768,2.27421
88.61,2.30106,2.28486
88.62,2.29239,2.28191
88.63,2.29663,2.28421
88.64,2.31213,2.28244
88.65,2.29956,2.27389
88.66,2.30511,2.27905
88.67,2.29613,2.27995
88.68,2.30362,2.27834
88.69,2.2905,2.28106
88.7,2.29585,2.28076
88.71,2.3,2.28347
88.72,2.2908,2.26885
88.73,2.29305,2.26943
88.74,2.29147,2.2858
88.75,2.28974,2.27772
88.76,2.29762,2.27482
88.77,2.30614,2.28329
88.78,2.29969,2.27904
88.79,2.29631,2.28088
88.8,2.28962,2.28007
88.81,2.29237,2.2825
88.82,2.29767,2.28136
88.83,2.29509,2.27855
88.84,2.28768,2.27733
88.85,2.29931,2.27865
88.86,2.29674,2.28128
88.87,2.29095,2.27662
88.88,2.29835,2.27934
88.89,2.30303,2.28277
88.9,2.29519,2.28644
88.91,2.29595,2.28362
88.92,2.30223,2.28106
88.93,2.30079,2.29629
88.94,2.29746,2.28098
88.95,2.29601,2.29032
88.96,2.29841,2.28203
88.97,2.29267,2.28201
88.98,2.2889,2.28431
88.99,2.29368,2.28227
89.0,2.29685,2.28127
89.01,2.29776,2.28169
89.02,2.29845,2.28571
89.03,2.29184,2.27272
89.04,2.29757,2.27928
89.05,2.29083,2.27465
89.06,2.29536,2.27872
89.07,2.28754,2.28212
89.08,2.2883,2.27618
89.09,2.29539,2.27594
89.1,2.29375,2.27635
89.11,2.28729,2.28368
89.12,2.29233,2.27787
89.13,2.28919,2.27339
89.14,2.29,2.28396
89.15,2.29299,2.275
89.16,2.28932,2.27754
89.17,2.29232,2.28327
89.18,2.2833,2.27759
89.19,2.28345,2.27683
89.2,2.28824,2.28381
89.21,2.2966,2.28038
89.22,2.29418,2.28374
89.23,2.29373,2.28229
89.24,2.29051,2.28297
89.25,2.29274,2.28367
89.26,2.29853,2.29058
89.27,2.29631,2.28205
89.28,2.29533,2.27927
89.29,2.29983,2.29223
89.3,2.29099,2.28134
89.31,2.29698,2.28697
89.32,2.29277,2.29044
89.33,2.28825,2.27999
89.34,2.28818,2.28946
89.35,2.28072,2.2799
89.36,2.28232,2.28856
89.37,2.28475,2.28564
89.38,2.29193,2.27709
89.39,2.29085,2.28347
89.4,2.29786,2.28993
89.41,2.29133,2.28447
89.42,2.29139,2.27652
89.43,2.28558,2.29297
89.44,2.29621,2.28295
89.45,2.29303,2.28235
89.46,2.29246,2.28054
89.47,2.29679,2.28705
89.48,2.28833,2.29052
89.49,2.30587,2.28135
89.5,2.29843,2.28093
89.51,2.29184,2.27858
89.52,2.29634,2.28153
89.53,2.293,2.28165
89.54,2.29433,2.27609
89.55,2.29362,2.279
89.56,2.29132,2.28624
89.57,2.29206,2.28229
89.58,2.29266,2.27933
89.59,2.28874,2.28121
89.6,2.29167,2.27589
89.61,2.2939,2.27961
89.62,2.29027,2.29033
89.63,2.29956,2.28423
89.64,2.28682,2.28218
89.65,2.29169,2.28479
89.66,2.28326,2.27542
89.67,2.28488,2.28294
89.68,2.28845,2.28645
89.69,2.29872,2.28184
89.7,2.299,2.28039
89.71,2.28971,2.28584
89.72,2.29299,2.28884
89.73,2.29693,2.28748
89.74,2.28623,2.28899
89.75,2.28664,2.28541
89.76,2.2878,2.28659
89.77,2.2905,2.28746
89.78,2.29544,2.28442
89.79,2.29072,2.2762
89.8,2.29655,2.27941
89.81,2.29282,2.28815
89.82,2.29436,2.28489
89.83,2.29237,2.28218
89.84,2.29708,2.28455
89.85,2.29208,2.28122
89.86,2.28829,2.28352
89.87,2.29232,2.28853
89.88,2.28458,2.27968
89.89,2.2911,2.27989
89.9,2.29576,2.28157
89.91,2.29227,2.29398
89.92,2.29436,2.28161
89.93,2.29292,2.2773
89.94,2.29187,2.28262
89.95,2.28493,2.281
89.96,2.28618,2.28402
89.97,2.28689,2.2782
89.98,2.28705,2.27359
89.99,2.29113,2.28032
90.0,2.3006,2.28871
90.01,2.28766,2.28577
90.02,2.28694,2.2845
90.03,2.28951,2.28064
90.04,2.2947,2.28533
90.05,2.29264,2.28136
90.06,2.28407,2.28386
90.07,2.29164,2.28311
90.08,2.28573,2.28689
90.09,2.28901,2.28246
90.1,2.29176,2.28315
90.11,2.29047,2.28726
90.12,2.28996,2.28611
90.13,2.28752,2.28729
90.14,2.29094,2.28647
90.15,2.29517,2.28976
90.16,2.29507,2.28809
90.17,2.29611,2.28945
90.18,2.29033,2.27652
90.19,2.29382,2.28522
90.2,2.29543,2.29099
90.21,2.29119,2.29429
90.22,2.28742,2.28444
90.23,2.29432,2.28499
90.24,2.28676,2.27705
90.25,2.28045,2.28997
90.26,2.28861,2.29159
90.27,2.28981,2.28921
90.28,2.28842,2.28347
90.29,2.28927,2.28502
90.3,2.28925,2.28916
90.31,2.28943,2.28819
90.32,2.28344,2.28081
90.33,2.28496,2.28029
90.34,2.28599,2.28317
90.35,2.28755,2.27908
90.36,2.29025,2.28209
90.37,2.30273,2.2935
90.38,2.29232,2.28876
90.39,2.29424,2.2696
90.4,2.29647,2.28651
90.41,2.28835,2.28337
90.42,2.28417,2.28118
90.43,2.29115,2.28097
90.44,2.2952,2.27808
90.45,2.29735,2.27526
90.46,2.29298,2.28486
90.47,2.29227,2.28264
90.48,2.29331,2.28006
90.49,2.28937,2.28182
90.5,2.28832,2.27677
90.51,2.28579,2.27791
90.52,2.29206,2.2769
90.53,2.29128,2.28866
90.54,2.29661,2.2885
90.55,2.29271,2.28759
90.56,2.29052,2.28023
90.57,2.28913,2.28634
90.58,2.29368,2.27568
90.59,2.28913,2.27929
90.6,2.27963,2.2887
90.61,2.29086,2.28774
90.62,2.28665,2.29182
90.63,2.28741,2.28774
90.64,2.29747,2.28587
90.65,2.29442,2.29326
90.66,2.28883,2.28378
90.67,2.29025,2.28968
90.68,2.29525,2.28662
90.69,2.2883,2.27994
90.7,2.29004,2.28822
90.71,2.2811,2.28326
90.72,2.3021,2.28563
90.73,2.28965,2.29273
90.74,2.29522,2.29447
90.75,2.28761,2.28881
90.76,2.28974,2.29306
90.77,2.29249,2.29507
90.78,2.29277,2.28787
90.79,2.28626,2.28231
90.8,2.29338,2.29424
90.81,2.29505,2.28345
90.82,2.28836,2.28708
90.83,2.29175,2.28043
90.84,2.29566,2.28973
90.85,2.29906,2.28358
90.86,2.3014,2.2944
90.87,2.2974,2.29083
90.88,2.295,2.28589
90.89,2.29464,2.28376
90.9,2.28802,2.29122
90.91,2.29161,2.29347
90.92,2.28718,2.2926
90.93,2.28479,2.28941
90.94,2.28674,2.29227
90.95,2.2872,2.28863
90.96,2.2942,2.28161
90.97,2.28693,2.28563
90.98,2.29419,2.28857
90.99,2.295,2.28674
91.0,2.2908,2.28736
91.01,2.29008,2.28887
91.02,2.28627,2.28947
91.03,2.28475,2.29638
91.04,2.28498,2.29579
91.05,2.28791,2.29291
91.06,2.28995,2.28394
91.07,2.29033,2.28617
91.08,2.29186,2.27978
91.09,2.29337,2.28633
91.1,2.28956,2.29438
91.11,2.28524,2.28738
91.12,2.28958,2.28967
91.13,2.29223,2.2813
91.14,2.30032,2.28846
91.15,2.29123,2.27839
91.16,2.29302,2.29014
91.17,2.29193,2.28848
91.18,2.293,2.28845
91.19,2.29182,2.28537
91.2,2.28771,2.28435
91.21,2.29774,2.28506
91.22,2.29234,2.2852
91.23,2.2929,2.28021
91.24,2.30163,2.28135
91.25,2.29934,2.29253
91.26,2.29498,2.28449
91.27,2.30011,2.28092
91.28,2.3048,2.28915
91.29,2.30005,2.28163
91.3,2.29122,2.27627
91.31,2.28937,2.27722
91.32,2.29336,2.27568
91.33,2.28825,2.27909
91.34,2.29597,2.27778
91.35,2.29523,2.29451
91.36,2.28833,2.28858
91.37,2.29507,2.29054
91.38,2.29816,2.2977
91.39,2.3024,2.2976
91.4,2.28868,2.29176
91.41,2.28996,2.29046
91.42,2.29083,2.28776
91.43,2.289,2.28723
91.44,2.28543,2.29501
91.45,2.29194,2.28962
91.46,2.28506,2.28773
91.47,2.29066,2.30059
91.48,2.29198,2.29923
91.49,2.29656,2.30183
91.5,2.29287,2.29114
91.51,2.29214,2.29363
91.52,2.29748,2.29681
91.53,2.29438,2.28958
91.54,2.28673,2.29454
91.55,2.2929,2.29392
91.56,2.27634,2.28855
91.57,2.29167,2.29913
91.58,2.29357,2.29332
91.59,2.28127,2.28281
91.6,2.29362,2.29455
91.61,2.29367,2.29141
91.62,2.29345,2.28509
91.63,2.29463,2.28944
91.64,2.29289,2.28878
91.65,2.2908,2.2876
91.66,2.28763,2.28772
91.67,2.28366,2.28782
91.68,2.28508,2.28584
91.69,2.29275,2.28904
91.7,2.29392,2.29552
91.71,2.29931,2.29061
91.72,2.29489,2.29619
91.73,2.29144,2.29839
91.74,2.29478,2.29265
91.75,2.29236,2.28744
91.76,2.29553,2.28388
91.77,2.293,2.28309
91.78,2.29779,2.2924
91.79,2.29752,2.28764
91.8,2.30172,2.29175
91.81,2.28751,2.29605
91.82,2.2969,2.28939
91.83,2.29121,2.2867
91.84,2.29137,2.28713
91.85,2.29379,2.29244
91.86,2.301,2.2896
91.87,2.29263,2.29686
91.88,2.29367,2.29198
91.89,2.29808,2.29215
91.9,2.29401,2.29614
91.91,2.30229,2.29194
91.92,2.29937,2.30212
91.93,2.3033,2.2949
91.94,2.29871,2.28918
91.95,2.2934,2.28968
91.96,2.29411,2.29482
91.97,2.28785,2.29854
91.98,2.29093,2.29541
91.99,2.28635,2.2834
92.0,2.29384,2.2899
92.01,2.29186,2.28546
92.02,2.29213,2.29213
92.03,2.29001,2.29889
92.04,2.29822,2.28643
92.05,2.29198,2.28436
92.06,2.28886,2.27542
92.07,2.29114,2.27617
92.08,2.28603,2.27553
92.09,2.28861,2.28919
92.1,2.28739,2.29462
92.11,2.29255,2.28615
92.12,2.28151,2.28751
92.13,2.28767,2.28869
92.14,2.29169,2.2873
92.15,2.29557,2.29105
92.16,2.2929,2.28919
92.17,2.28671,2.28997
92.18,2.30146,2.29087
92.19,2.29286,2.2917
92.2,2.28842,2.28673
92.21,2.30032,2.27855
92.22,2.29822,2.29005
92.23,2.29709,2.28234
92.24,2.29408,2.27847
92.25,2.28815,2.28264
92.26,2.29143,2.28343
92.27,2.28732,2.29141
92.28,2.29439,2.2824
92.29,2.29362,2.29029
92.3,2.28817,2.28511
92.31,2.29084,2.29612
92.32,2.28861,2.28451
92.33,2.29257,2.27984
92.34,2.28562,2.28147
92.35,2.28744,2.28517
92.36,2.29679,2.28649
92.37,2.2954,2.27549
92.38,2.28803,2.2751
92.39,2.28717,2.28427
92.4,2.28339,2.28465
92.41,2.2848,2.2861
92.42,2.287,2.28479
92.43,2.2858,2.28832
92.44,2.2853,2.27899
92.45,2.29127,2.28076
92.46,2.29097,2.28438
92.47,2.28548,2.28997
92.48,2.28339,2.28347
92.49,2.28928,2.28623
92.5,2.27985,2.27764
92.51,2.28823,2.2739
92.52,2.2902,2.27489
92.53,2.29027,2.28341
92.54,2.28538,2.28278
92.55,2.28962,2.28356
92.56,2.2868,2.29163
92.57,2.28316,2.29097
92.58,2.28692,2.29765
92.59,2.28679,2.29162
92.6,2.29662,2.29308
92.61,2.29803,2.28745
92.62,2.29633,2.28639
92.63,2.28668,2.28774
92.64,2.29146,2.29677
92.65,2.29089,2.29558
92.66,2.28692,2.28714
92.67,2.29232,2.28183
92.68,2.29505,2.28549
92.69,2.28458,2.28575
92.7,2.28354,2.28146
92.71,2.28022,2.28226
92.72,2.285,2.28898
92.73,2.29348,2.27946
92.74,2.28712,2.28555
92.75,2.29366,2.28627
92.76,2.28928,2.28636
92.77,2.28494,2.28505
92.78,2.28478,2.2847
92.79,2.2918,2.29783
92.8,2.28724,2.29131
92.81,2.29314,2.28755
92.82,2.29377,2.29081
92.83,2.29272,2.29019
92.84,2.29122,2.2852
92.85,2.28932,2.2836
92.86,2.29773,2.28348
92.87,2.28448,2.28663
92.88,2.29134,2.28726
92.89,2.2903,2.2845
92.9,2.27725,2.29403
92.91,2.29157,2.29551
92.92,2.29973,2.27752
92.93,2.28701,2.27978
92.94,2.28532,2.28463
92.95,2.28385,2.2863
92.96,2.27934,2.28939
92.97,2.2958,2.29004
92.98,2.29184,2.28899
92.99,2.2881,2.28835
93.0,2.28748,2.28768
93.01,2.28319,2.28192
93.02,2.28765,2.28508
93.03,2.28614,2.2802
93.04,2.28792,2.28283
93.05,2.28839,2.28648
93.06,2.28908,2.28399
93.07,2.28358,2.28844
93.08,2.28056,2.27795
93.09,2.28039,2.29354
93.1,2.28868,2.28646
93.11,2.28008,2.2812
93.12,2.2839,2.27838
93.13,2.2879,2.28946
93.14,2.2892,2.27468
93.15,2.28522,2.28158
93.16,2.29073,2.27376
93.17,2.28047,2.28209
93.18,2.27596,2.28773
93.19,2.28428,2.28557
93.2,2.28341,2.28216
93.21,2.28338,2.28509
93.22,2.28096,2.28845
93.23,2.28986,2.28008
93.24,2.2856,2.28994
93.25,2.29039,2.28622
93.26,2.28899,2.27924
93.27,2.28357,2.28283
93.28,2.2841,2.28402
93.29,2.27949,2.28209
93.3,2.28483,2.28499
93.31,2.27991,2.28086
93.32,2.28651,2.28593
93.33,2.28098,2.28289
93.34,2.28734,2.28468
93.35,2.28556,2.28964
93.36,2.28207,2.27832
93.37,2.28901,2.28446
93.38,2.28704,2.27783
93.39,2.28462,2.28193
93.4,2.28801,2.27581
93.41,2.28999,2.28206
93.42,2.28667,2.27985
93.43,2.2862,2.28347
93.44,2.28319,2.28259
93.45,2.28901,2.28477
93.46,2.28572,2.27917
93.47,2.28878,2.28987
93.48,2.29327,2.28084
93.49,2.28691,2.2896
93.5,2.28732,2.28603
93.51,2.29533,2.27687
93.52,2.28885,2.2767
93.53,2.28876,2.2807
93.54,2.29252,2.27989
93.55,2.28624,2.28091
93.56,2.29159,2.27836
93.57,2.29027,2.28201
93.58,2.28252,2.28927
93.59,2.28387,2.28558
93.6,2.28434,2.28671
93.61,2.28956,2.28517
93.62,2.29276,2.27848
93.63,2.28467,2.27513
93.64,2.27895,2.28282
93.65,2.28567,2.28272
93.66,2.28414,2.28524
93.67,2.28767,2.28483
93.68,2.28517,2.28896
93.69,2.28321,2.28601
93.7,2.28832,2.28961
93.71,2.28073,2.28622
93.72,2.28752,2.28625
93.73,2.28348,2.29539
93.74,2.28692,2.28168
93.75,2.28288,2.28092
93.76,2.2891,2.28162
93.77,2.29412,2.2797
93.78,2.28757,2.28718
93.79,2.28892,2.28686
93.8,2.28634,2.28267
93.81,2.29215,2.28129
93.82,2.28545,2.28922
93.83,2.28116,2.28666
93.84,2.28592,2.28272
93.85,2.28209,2.27966
93.86,2.28587,2.28928
93.87,2.28017,2.28833
93.88,2.27859,2.28495
93.89,2.27764,2.28096
93.9,2.2849,2.2877
93.91,2.27354,2.29106
93.92,2.28329,2.28643
93.93,2.28051,2.28472
93.94,2.28515,2.28864
93.95,2.27898,2.29527
93.96,2.27974,2.2836
93.97,2.28622,2.28573
93.98,2.28415,2.28139
93.99,2.28696,2.28401
94.0,2.28966,2.29266
94.01,2.28808,2.28232
94.02,2.28414,2.28057
94.03,2.29055,2.29458
94.04,2.27797,2.28645
94.05,2.28915,2.29235
94.06,2.2952,2.28182
94.07,2.28716,2.28888
94.08,2.28473,2.28494
94.09,2.29048,2.2886
94.1,2.29044,2.28999
94.11,2.29096,2.27608
94.12,2.29232,2.27706
94.13,2.29066,2.28665
94.14,2.28761,2.28504
94.15,2.28753,2.28737
94.16,2.29308,2.28387
94.17,2.28783,2.29513
94.18,2.29216,2.29114
94.19,2.2944,2.2864
94.2,2.29173,2.2915
94.21,2.28961,2.29172
94.22,2.28641,2.28819
94.23,2.28358,2.27984
94.24,2.2824,2.28594
94.25,2.28516,2.28162
94.26,2.28976,2.27989
94.27,2.29356,2.28716
94.28,2.28858,2.28539
94.29,2.28037,2.27805
94.3,2.28418,2.282
94.31,2.28142,2.27888
94.32,2.28076,2.27429
94.33,2.27938,2.28555
94.34,2.28097,2.28186
94.35,2.28927,2.2788
94.36,2.29054,2.28941
94.37,2.2874,2.27634
94.38,2.2903,2.27408
94.39,2.28209,2.27779
94.4,2.28158,2.28115
94.41,2.29232,2.27766
94.42,2.29146,2.28303
94.43,2.28921,2.27882
94.44,2.27744,2.28758
94.45,2.28409,2.27909
94.46,2.28576,2.27609
94.47,2.28692,2.28357
94.48,2.28833,2.29277
94.49,2.28259,2.28254
94.5,2.28544,2.28447
94.51,2.27871,2.28401
94.52,2.28851,2.29167
94.53,2.28536,2.28731
94.54,2.27575,2.2858
94.55,2.27875,2.28138
94.56,2.29018,2.29071
94.57,2.28464,2.29045
94.58,2.28065,2.28367
94.59,2.27804,2.28672
94.6,2.28612,2.29159
94.61,2.28508,2.28432
94.62,2.28576,2.28285
94.63,2.28463,2.28922
94.64,2.27914,2.28059
94.65,2.29049,2.27419
94.66,2.28345,2.28343
94.67,2.28168,2.28592
94.68,2.28846,2.28663
94.69,2.28603,2.28187
94.7,2.28643,2.2776
94.71,2.2868,2.28459
94.72,2.28774,2.29038
94.73,2.28683,2.29087
94.74,2.28109,2.29021
94.75,2.28267,2.29058
94.76,2.28353,2.2882
94.77,2.28769,2.28443
94.78,2.29115,2.28148
94.79,2.28769,2.27577
94.8,2.29372,2.28061
94.81,2.29014,2.28377
94.82,2.2923,2.28462
94.83,2.28949,2.27762
94.84,2.29722,2.27457
94.85,2.29482,2.27605
94.86,2.29302,2.28846
94.87,2.29536,2.28053
94.88,2.28645,2.27769
94.89,2.29011,2.28082
94.9,2.2892,2.27604
94.91,2.2917,2.28245
94.92,2.29557,2.28349
94.93,2.29456,2.28891
94.94,2.29167,2.28669
94.95,2.29187,2.28249
94.96,2.29848,2.28852
94.97,2.29044,2.28771
94.98,2.29768,2.27876
94.99,2.29428,2.2789
95.0,2.2929,2.28512
95.01,2.2889,2.28917
95.02,2.29485,2.27938
95.03,2.2908,2.28012
95.04,2.29575,2.2852
95.05,2.28784,2.27655
95.06,2.2867,2.28038
95.07,2.28849,2.28012
95.08,2.2919,2.27234
95.09,2.29015,2.28521
95.1,2.28481,2.28162
95.11,2.28738,2.27329
95.12,2.28434,2.28274
95.13,2.28177,2.27481
95.14,2.29109,2.27672
95.15,2.28504,2.28811
95.16,2.28325,2.28195
95.17,2.29116,2.28621
95.18,2.28358,2.27373
95.19,2.29248,2.27897
95.2,2.28821,2.27579
95.21,2.29445,2.27728
95.22,2.28759,2.28549
95.23,2.27859,2.28148
95.24,2.29432,2.27918
95.25,2.29726,2.29185
95.26,2.29517,2.28235
95.27,2.29794,2.282
95.28,2.30109,2.27882
95.29,2.29091,2.28502
95.3,2.2788,2.28296
95.31,2.28706,2.28829
95.32,2.28627,2.28669
95.33,2.2854,2.2852
95.34,2.2833,2.28891
95.35,2.28876,2.29141
95.36,2.28843,2.29184
95.37,2.29403,2.29658
95.38,2.29698,2.28945
95.39,2.29585,2.29494
95.4,2.30111,2.28309
95.41,2.29143,2.29759
95.42,2.29254,2.29576
95.43,2.28748,2.29114
95.44,2.28659,2.29319
95.45,2.29171,2.28034
95.46,2.28771,2.28599
95.47,2.29019,2.29623
95.48,2.29265,2.29401
95.49,2.29387,2.28709
95.5,2.28817,2.28434
95.51,2.2886,2.28915
95.52,2.29661,2.28416
95.53,2.297,2.28595
95.54,2.29249,2.28797
95.55,2.29689,2.28389
95.56,2.29468,2.288
95.57,2.2881,2.29715
95.58,2.28509,2.28388
95.59,2.27616,2.30311
95.6,2.28673,2.29587
95.61,2.28574,2.29276
95.62,2.28601,2.29351
95.63,2.30357,2.28652
95.64,2.29605,2.29024
95.65,2.29279,2.29269
95.66,2.28864,2.28597
95.67,2.28687,2.29096
95.68,2.28783,2.28863
95.69,2.28484,2.29157
95.7,2.28038,2.28628
95.71,2.27855,2.29712
95.72,2.2953,2.29034
95.73,2.29587,2.28984
95.74,2.29267,2.28278
95.75,2.29118,2.28896
95.76,2.29263,2.28509
95.77,2.2915,2.29359
95.78,2.292,2.28516
