FOLDER,LIGAND_ENTRY,TOTAL_SCORE,smiles
file11,A3367_entry_00227_conf_01,-105.962,COc1ccc([C@H](CCc2ccc(Cl)cc2)Cn2ccnc2)cc1
file15,A4529_entry_00133_conf_01,-105.944,CN(C[C@](O)(Cn1cncn1)c1ccc(F)cc1F)C1CCCC1
file12,A3643_entry_00189_conf_01,-105.928,C[C@@H](N1CCN(C(=O)Cc2ccccc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A360_entry_00046_conf_01,-105.915,CCCC[C@@H](Cn1ccnc1)OCc1c(Cl)cccc1Cl
file2,A340_entry_00026_conf_01,-105.896,COc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file10,A2972_entry_00146_conf_01,-105.894,O=C(O)[C@]1(c2ccc(Cl)cc2)C[C@H]1[C@](O)(c1ccc(Cl)cc1)C1CC1
file11,A3222_entry_00082_conf_01,-105.891,CN(Cc1ccc(Br)cc1)Cc1ccnc2ccccc12
file6,A1643_entry_00073_conf_01,-105.89,CCCOc1c(C(=O)OCCN(CC)CC)cccc1c1ccccc1
file15,A4643_entry_00247_conf_01,-105.888,N[C@@](c1ccccc1)(c1ccccc1Cl)c1cncn1Cc1ccccc1
file12,A3546_entry_00092_conf_01,-105.884,C[C@@H](N1CCN(Cc2cccc(C#N)c2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A1919_entry_00035_conf_01,-105.879,Cc1nc2ccccc2n1C[C@@H](O)c1ccc(Cl)cc1
file14,A4361_entry_00279_conf_01,-105.869,COc1ccc(C[C@@H](COC(=O)N)OC[C@H](O)COc2ccc(Cl)cc2)cc1OC
file7,A1961_entry_00077_conf_01,-105.866,OCCc1nc2ccccc2n1Cc1cccc(Cl)c1
file8,A2363_entry_00165_conf_01,-105.859,O[C@H](c1ccc(F)cc1)[C@H](Cn1ccnc1)c1ccccc1
file20,A6183_entry_00217_conf_01,-105.846,CCCCCCCN[C@H](C)[C@H](O)c1ccc(C)cc1
file14,A4363_entry_00281_conf_01,-105.827,Clc1ccc([C@@H](Cn2ccnc2)SCCN2CCCC2)c(Cl)c1
file6,A1629_entry_00059_conf_01,-105.812,CC(C)N(CCCN)CCOC(=O)c1ccccc1c1ccccc1
file20,A6104_entry_00138_conf_01,-105.791,CCCCCCCCN[C@@H](C)[C@H](O)c1cccc(Cl)c1
file11,A3164_entry_00024_conf_01,-105.779,CN(Cc1ccc(Cl)cc1)Cc1cccc2ncccc12
file15,A4684_entry_00288_conf_01,-105.772,CN(CC#CCC(C)(C)C)CCc1cccc2ccccc12
file15,A4671_entry_00275_conf_01,-105.771,O[C@H]1CCN(C[C@@H]2CO[C@@](Cn3cncn3)(c3ccc(Cl)cc3Cl)O2)CC1
file1,A143_entry_00143_conf_01,-105.763,c1ccc(CC(c2ccccc2)(c2ccccc2)n2ccnc2)cc1
file15,A4509_entry_00113_conf_01,-105.755,OCCN(Cc1ncc[nH]1)C[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1759_entry_00189_conf_01,-105.755,O=C(C1CCCC1)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file20,A5971_entry_00005_conf_01,-105.743,CCCCCCCCN[C@H](C)[C@@H](O)c1cccc(OC)c1
file12,A3639_entry_00185_conf_01,-105.736,CC(C)N1CCN([C@H](C)[C@](O)(Cn2ccnc2)c2ccc(F)cc2F)CC1
file6,A1694_entry_00124_conf_01,-105.734,CCN(CC)CCOC(=O)c1cc(c2ccc(OC)cc2)ccc1O
file10,A3094_entry_00268_conf_01,-105.724,Clc1ccc([C@@H](CCn2ccnc2)OCc2cccs2)cc1
file9,A2575_entry_00063_conf_01,-105.715,CN(C/C=C/c1ccccc1)Cc1cccc2c1CCCO2
file20,A6143_entry_00177_conf_01,-105.697,CCCCCCCCN[C@@H](C)[C@H](O)c1cccc(C)c1
file15,A4653_entry_00257_conf_01,-105.696,O=C(NCc1ccc(F)cc1)C(c1ccccc1)(c1ccccc1)n1ccnc1
file1,A280_entry_00280_conf_01,-105.686,FC(F)(F)c1ccc([C@H](Cn2ccnc2)OCc2ccccc2)cc1
file3,A867_entry_00239_conf_01,-105.676,CCC(C)(CC)c1ccc(CCN2C[C@@H](C)O[C@H](C)C2)cc1
file11,A3351_entry_00211_conf_01,-105.668,COc1ccc([C@@H](CCc2ccc(Cl)cc2)Cn2ccnc2)cc1
file9,A2540_entry_00028_conf_01,-105.661,CCN(C/C=C/c1ccccc1)Cc1ccccc1C
file2,A362_entry_00048_conf_01,-105.653,CC(=O)c1ccc([C@H](Cn2ccnc2)OCc2ccccc2)cc1
file14,A4197_entry_00115_conf_01,-105.652,Cc1ccc(CC(=O)OC[C@H](O)COc2ccc(Cl)cc2)cc1
file7,A1956_entry_00072_conf_01,-105.648,OCCOCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file1,A238_entry_00238_conf_01,-105.642,OCCNC[C@]1(c2ccc(Cl)cc2)O[C@H]1c1ccc(Cl)cc1Cl
file9,A2532_entry_00020_conf_01,-105.641,C=CCN(C/C=C/c1ccccc1)Cc1ccccc1
file6,A1863_entry_00293_conf_01,-105.637,CCC(CC)C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1F
file6,A1648_entry_00078_conf_01,-105.631,CCN(CC)CCCOC(=O)c1cc(c2ccccc2)oc1C
file2,A439_entry_00125_conf_01,-105.626,Clc1cccc(COc2ccccc2CCn2ccnc2)c1
file8,A2314_entry_00116_conf_01,-105.621,O=C(CC[C@@H](c1ccccc1)c1ccc(Cl)cc1)n1ccnc1
file3,A717_entry_00089_conf_01,-105.613,COc1ccccc1[C@@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file12,A3634_entry_00180_conf_01,-105.612,C[C@H](N1CCN(C(=O)C2CC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3241_entry_00101_conf_01,-105.608,CN(Cc1ccc(Br)cc1)Cc1cccc2ncccc12
file6,A1848_entry_00278_conf_01,-105.59,CSC[C@H](C(=O)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl)C(C)C
file15,A4699_entry_00303_conf_01,-105.589,CN(CC#CC1CC1)Cc1cccc2ccccc12
file3,A714_entry_00086_conf_01,-105.586,Cc1ccccc1CO[C@@H](Cn1ccnc1)c1ccc(F)cc1Cl
file6,A1690_entry_00120_conf_01,-105.58,CCN(CC)CCOC(=O)c1cc(c2ccccc2)n(C)c1
file1,A288_entry_00288_conf_01,-105.578,Fc1ccc([C@@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file11,A3142_entry_00002_conf_01,-105.572,CN(Cc1cccnc1)Cc1cccc2ccccc12
file3,A706_entry_00078_conf_01,-105.557,Cc1ccccc1[C@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file8,A2470_entry_00272_conf_01,-105.549,CN(C/C=C/C=C/c1ccccc1)Cc1ccccc1
file6,A1794_entry_00224_conf_01,-105.544,O=C(COc1ccc(Cl)cc1Cl)[C@@H](Cn1ccnc1)OCC1CCCC1
file1,A290_entry_00290_conf_01,-105.542,Fc1ccc([C@H](Cn2ccnc2)OCc2cccc(F)c2)cc1
file9,A2538_entry_00026_conf_01,-105.541,C#CCN(C/C=C/c1ccccc1)Cc1ccccc1
file10,A3110_entry_00284_conf_01,-105.529,Clc1ccc([C@H](Cn2ccnc2)NCc2ccccc2Cl)cc1
file3,A937_entry_00309_conf_01,-105.508,CCC(C)(C)c1ccc(C[C@@H](O)CN2C[C@@H](C)O[C@@H](C)C2)c(OC)c1
file11,A3215_entry_00075_conf_01,-105.505,CN(Cc1cc(F)ccc1O)Cc1cccc2ccccc12
file18,A5575_entry_00237_conf_01,-105.495,CC(C)NCCOc1ccc(Cc2cc(c3cccnc3N)on2)cc1
file7,A1914_entry_00030_conf_01,-105.484,OCCc1nc2ccccc2n1Cc1ccc(Cl)cc1
file9,A2556_entry_00044_conf_01,-105.478,CN(C/C=C/c1ccccc1)CCCc1ccccc1
file15,A4639_entry_00243_conf_01,-105.476,CCn1cc(CC(c2ccccc2)(c2ccccc2)n2ccnc2)cn1
file12,A3610_entry_00156_conf_01,-105.475,CCCN(CC1CC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file3,A829_entry_00201_conf_01,-105.474,CCC(C)(C)c1ccc(CCCN2C[C@@H](C)N[C@@H](C)C2)cc1
file2,A381_entry_00067_conf_01,-105.47,Cc1ccc([C@@H](Cn2ccnc2)OCc2cccc(Cl)c2)cc1
file8,A2268_entry_00070_conf_01,-105.467,Cc1ccc([C@H](CCn2ccnc2)c2cccc(F)c2)cc1
file1,A300_entry_00300_conf_01,-105.465,COc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file6,A1688_entry_00118_conf_01,-105.458,CCN(CC)CCOC(=O)c1ccc(c2ccccc2OC)cc1O
file11,A3190_entry_00050_conf_01,-105.455,CN(Cc1ccccc1)Cc1cccc2ccncc12
file2,A364_entry_00050_conf_01,-105.453,Clc1ccc([C@@H](CCn2ccnc2)Oc2ccccc2)cc1
file1,A265_entry_00265_conf_01,-105.442,Fc1ccc([C@@H](Cn2ccnc2)OCc2ccccc2Cl)cc1
file12,A3465_entry_00011_conf_01,-105.427,C[C@@H](N1CC[C@@](C)(O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file9,A2535_entry_00023_conf_01,-105.421,CCCN(C/C=C/c1ccccc1)Cc1ccccc1
file3,A778_entry_00150_conf_01,-105.408,CCC(C)(C)c1ccc(CCCN2C[C@@H](C)O[C@H](C)C2)cc1
file6,A1748_entry_00178_conf_01,-105.398,CC(C)[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)C(C)(C)Cn1ccnc1
file11,A3251_entry_00111_conf_01,-105.391,CN(Cc1ccc(Br)cc1)Cc1ccc2ccccc2n1
file8,A2277_entry_00079_conf_01,-105.385,CCc1cn(C[C@@H](c2ccccc2)c2ccc(F)cc2)cn1
file10,A3098_entry_00272_conf_01,-105.375,Cc1ccc(CO[C@@H](Cn2ccnc2)c2cccc(Cl)c2)cc1
file1,A234_entry_00234_conf_01,-105.349,OCCOC[C@]1(c2ccc(Cl)cc2)O[C@@H]1c1ccc(Cl)cc1Cl
file20,A6105_entry_00139_conf_01,-105.346,CCCCCCCCN[C@@H](C)[C@H](OC)c1ccc(OC)cc1
file6,A1807_entry_00237_conf_01,-105.327,CC[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)[C@@H](Cn1ccnc1)N(C)C
file7,A1975_entry_00091_conf_01,-105.309,Clc1ccc(CO[C@H]2c3ccccc3S[C@H]2Cn2ccnc2)cc1
file8,A2491_entry_00293_conf_01,-105.306,CN(C/C=C/c1ccccc1)Cc1cccc2c1OCCO2
file6,A1704_entry_00134_conf_01,-105.305,CCN(CC)CCNCc1ccccc1c1ccccc1
file20,A6151_entry_00185_conf_01,-105.288,CCCCCCCCN[C@@H](C)[C@H](O)c1cc(OC)cc(OC)c1
file1,A244_entry_00244_conf_01,-105.285,Cc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file9,A2534_entry_00022_conf_01,-105.278,COc1cccc(CN(C)C/C=C/c2ccccc2)c1
file15,A4658_entry_00262_conf_01,-105.268,O=C(NCc1ccccc1F)C(c1ccccc1)(c1ccccc1)n1ccnc1
file16,A4727_entry_00017_conf_01,-105.256,CC#CCCN(C)Cc1cccc2ccccc12
file11,A3211_entry_00071_conf_01,-105.244,CN(Cc1ccccc1)Cc1cncc2ccccc12
file11,A3312_entry_00172_conf_01,-105.241,COc1cccc(OC)c1[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file11,A3385_entry_00245_conf_01,-105.241,Cc1ccc([C@H](c2ccn(c3ccccc3)c2)n2ccnc2)cc1
file9,A2525_entry_00013_conf_01,-105.238,CN(C/C=C/c1ccccc1)C[C@H](O)c1ccc2ccccc2c1
file3,A721_entry_00093_conf_01,-105.237,O[C@H](Cn1ccnc1)[C@@H](OCc1ccc(F)cc1)c1ccc(Cl)cc1Cl
file18,A5592_entry_00254_conf_01,-105.231,Nc1ncccc1c1cc(Cc2ccc(OC[C@H](N)CO)cc2)no1
file21,A6559_entry_00279_conf_01,-105.23,CCCC[C@@H]1C[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1
file5,A1329_entry_00073_conf_01,-105.225,CN(C)C(=O)Cn1ccnc1[C@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12
file15,A4454_entry_00058_conf_01,-105.224,O[C@](CN1CC[C@H](n2cncn2)CC1)(Cn1cncn1)c1ccc(F)cc1F
file1,A56_entry_00056_conf_01,-105.221,Fc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2)cc1
file7,A1965_entry_00081_conf_01,-105.201,OCc1nc2ccccc2n1CCCOc1ccc(Cl)cc1
file3,A712_entry_00084_conf_01,-105.187,Fc1ccccc1[C@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file3,A783_entry_00155_conf_01,-105.176,CCC(C)(C)c1ccc(C[C@@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file15,A4399_entry_00003_conf_01,-105.174,Cc1cc(CO[C@@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)ccn1
file12,A3545_entry_00091_conf_01,-105.167,C[C@H](N1CC[C@@](O)(c2ccc(Cl)cc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A331_entry_00017_conf_01,-105.164,COc1ccc([C@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file2,A377_entry_00063_conf_01,-105.16,Cc1ccc([C@@H](Cn2ccnc2)Oc2ccc(Cl)cc2)cc1
file7,A1941_entry_00057_conf_01,-105.16,CN(C)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1
file8,A2350_entry_00152_conf_01,-105.131,CC(C)Oc1ccc([C@@H](CCn2ccnc2)c2ccccc2)cc1
file6,A1617_entry_00047_conf_01,-105.127,CCN(CC)CCOC(=O)c1ccc(c2ccc(Cl)cc2)cc1O
file6,A1866_entry_00296_conf_01,-105.125,CC[C@@H](C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1C)C(C)C
file20,A6061_entry_00095_conf_01,-105.122,CCN(CC)CCN[C@@H](C)[C@@H](O)c1ccc(SC(C)C)cc1
file12,A3719_entry_00265_conf_01,-105.11,C[C@@H](N1CCN(CC(=O)NC(C)(C)C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file1,A136_entry_00136_conf_01,-105.107,CC(C)CC[C@H]1CO[C@](Cn2ccnc2)(c2ccc(Cl)cc2Cl)O1
file3,A851_entry_00223_conf_01,-105.104,CC[C@H](C)c1ccc(C[C@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file8,A2479_entry_00281_conf_01,-105.082,CN(C/C=C/c1ccccc1)Cc1cccc(Cl)c1
file8,A2360_entry_00162_conf_01,-105.078,Fc1cccc([C@@H](Cn2ccnc2)c2ccc(Cl)cc2)c1
file6,A1660_entry_00090_conf_01,-105.07,CCN(CC)CCOC(=O)c1ccc(c2ccccc2)cc1O
file11,A3442_entry_00302_conf_01,-105.052,C[C@@H](N1CCN(C2CCCCC2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file2,A446_entry_00132_conf_01,-105.052,CCO[C@H](c1ccccc1OCc1cccc(F)c1)n1ccnc1
file3,A938_entry_00310_conf_01,-105.047,CC[C@H]1CN(C[C@@H](C)Cc2ccc(C(C)(C)C)cc2)C[C@@H](C)O1
file15,A4443_entry_00047_conf_01,-105.036,O[C@](CNCc1ncc[nH]1)(Cn1cncn1)c1ccc(F)cc1F
file17,A5210_entry_00186_conf_01,-105.031,O=C(O)CCc1ccc(CNCc2ccccc2)cc1
file14,A4253_entry_00171_conf_01,-105.024,NC(=O)OC[C@@H](O)COc1ccc(OCCN2CCCCC2)cc1
file7,A2082_entry_00198_conf_01,-105.022,C=CCN(CC=C)[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file9,A2580_entry_00068_conf_01,-105.021,COc1ccccc1CCN(C)C/C=C/c1ccccc1
file11,A3370_entry_00230_conf_01,-105.019,Clc1ccc(C[C@H](Cn2ccnc2)Sc2ccccc2)cc1
file15,A4427_entry_00031_conf_01,-105.018,CC(=O)N1CCN(C[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file3,A922_entry_00294_conf_01,-105.018,CC[C@@H](CO)c1ccc(C[C@@H](C)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file10,A3077_entry_00251_conf_01,-105.014,Clc1ccc([C@H](Cn2ccnc2)OCc2cccnc2N2CCCCC2)cc1
file15,A4505_entry_00109_conf_01,-105.014,C[C@@H]1CN(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)C[C@@H](C)O1
file11,A3269_entry_00129_conf_01,-105.009,CN(Cc1ccc[nH]1)Cc1cccc2ccccc12
file20,A6110_entry_00144_conf_01,-104.996,CCCCCCCCN[C@H](C)[C@H](O)c1ccc2ncccc2c1
file12,A3636_entry_00182_conf_01,-104.982,CCN(C1CCC1)[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3257_entry_00117_conf_01,-104.973,CN(Cc1ccccc1CN)Cc1cccc2ccccc12
file9,A2563_entry_00051_conf_01,-104.967,CN(C/C=C/C=C\c1ccccc1)Cc1ccccc1
file11,A3410_entry_00270_conf_01,-104.956,c1ccc([C@@H](c2ccc(N3CCOCC3)cc2)n2ccnc2)cc1
file1,A159_entry_00159_conf_01,-104.944,CCn1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)c1
file1,A301_entry_00301_conf_01,-104.937,CC(=O)c1ccc([C@@H](Cn2ccnc2)OCc2ccc(Cl)cc2)cc1
file20,A6165_entry_00199_conf_01,-104.936,CC(C)Sc1ccc([C@H](O)[C@H](C)NCCc2ccccc2)cc1
file11,A3268_entry_00128_conf_01,-104.93,CN(Cc1ccc(CN)cc1)Cc1ccc2ccccc2c1
file8,A2297_entry_00099_conf_01,-104.928,Clc1ccc(C[C@H](Cn2ccnc2)c2ccccc2)cc1
file3,A794_entry_00166_conf_01,-104.925,CCC(C)(C)c1ccc(CC(=O)CN2C[C@@H](C)O[C@@H](C)C2)cc1
file9,A2572_entry_00060_conf_01,-104.924,CN(C)/C=C/CN(C)Cc1cccc2ccccc12
file6,A1695_entry_00125_conf_01,-104.919,CCN(CC)CCCNCc1ccccc1c1ccccc1
file11,A3352_entry_00212_conf_01,-104.909,Clc1ccc([C@@H](CCc2ccccc2)Cn2ccnc2)cc1
file15,A4666_entry_00270_conf_01,-104.901,CCCCCOC(c1ccccc1)(c1ccccc1)n1ccnc1
file11,A3185_entry_00045_conf_01,-104.882,CN(Cc1ccc(F)cc1)Cc1cccc2ccoc12
file11,A3167_entry_00027_conf_01,-104.876,CN(Cc1ccccc1)Cc1cccc2cnccc12
file10,A3067_entry_00241_conf_01,-104.86,CCc1ccc([C@@H](Cn2ccnc2)OCc2ccc(C)cc2)cc1
file6,A1816_entry_00246_conf_01,-104.846,CCC[C@@H](C(=O)[C@H](Cn1ccnc1)Oc1ccc(Cl)cc1C)C(C)C
file15,A4467_entry_00071_conf_01,-104.837,CN(Cc1cccnc1)C[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3555_entry_00101_conf_01,-104.818,C[C@@H](C1CCCCC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A1968_entry_00084_conf_01,-104.807,CC(C)Cc1nc2ccccc2n1Cc1ccc(Cl)cc1
file15,A4401_entry_00005_conf_01,-104.795,Cn1cccc1CO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file4,A986_entry_00044_conf_01,-104.795,CCOC(=O)c1cncn1[C@H]1C[C@@H](CO)c2ccccc12
file21,A6305_entry_00025_conf_01,-104.792,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)N(Cc3ccccc3)C(=O)C2)C(=O)[C@@H](C)C1
file1,A303_entry_00303_conf_01,-104.785,Fc1ccc([C@@H](Cn2ccnc2)OCc2cccc(Cl)c2)cc1
file3,A921_entry_00293_conf_01,-104.783,CCC(C)(C)c1ccc(C[C@H](O)CN2C[C@@H](C)O[C@@H](C)C2)c(I)c1
file1,A165_entry_00165_conf_01,-104.779,CC(C)Cn1cc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cn1
file20,A6071_entry_00105_conf_01,-104.772,CCCCCCCCN[C@H](C)[C@@H](OC)c1ccc(OC)cc1
file8,A2311_entry_00113_conf_01,-104.769,Fc1cc(F)cc([C@H](CCn2ccnc2)c2ccccc2)c1
file1,A253_entry_00253_conf_01,-104.753,Cc1ccc([C@@H](Cn2ccnc2)OCc2ccc(Cl)cc2F)cc1
file9,A2634_entry_00122_conf_01,-104.753,Cc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2F)cc1
file1,A312_entry_00312_conf_01,-104.747,Cc1ccc(CO[C@@H](Cn2ccnc2)c2ccc(Br)cc2)cc1
file11,A3382_entry_00242_conf_01,-104.745,Clc1ccc(C[C@@H](Cn2ccnc2)Oc2ccccc2Cl)cc1
file6,A1661_entry_00091_conf_01,-104.724,CCN(CC)CCSc1ccc(c2ccccc2)cc1O
file2,A368_entry_00054_conf_01,-104.72,Ic1ccc([C@@H](Cn2ccnc2)OCc2ccccc2)cc1
file6,A1820_entry_00250_conf_01,-104.713,CC(C)C[C@H](Oc1ccc(Cl)cc1Cl)C(=O)[C@@H](N)Cn1ccnc1
file14,A4220_entry_00138_conf_01,-104.708,Cc1ccc(CCC(=O)OC[C@H](O)COc2ccc(Cl)cc2)cc1
file9,A2566_entry_00054_conf_01,-104.702,CNC/C=C/CN(C)Cc1cccc2ccccc12
file5,A1563_entry_00307_conf_01,-104.701,c1ccc(CN2CN(Cc3ccccc3)[C@@H]3CCCC[C@H]23)cc1
file6,A1673_entry_00103_conf_01,-104.7,CCN(CC)CCCC(=O)c1cc(c2ccccc2)ccc1O
file3,A889_entry_00261_conf_01,-104.678,C[C@H](Cc1ccc(CC(C)(C)C)cc1)CN1C[C@@H](C)O[C@H](C)C1
file12,A3504_entry_00050_conf_01,-104.671,C[C@@H](N1CCc2nc(C3CC3)oc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file12,A3714_entry_00260_conf_01,-104.671,C[C@H](N1Cc2ccccc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file17,A5100_entry_00076_conf_01,-104.668,O=C([C@@H](Oc1ccc(Cl)cc1)n1ccnc1)N1CC[C@H](CO)CC1
file12,A3550_entry_00096_conf_01,-104.666,C[C@@H](N1CC[C@@](O)(c2ccc(Cl)s2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4585_entry_00189_conf_01,-104.658,Cc1ccccc1[C@@H](Cn1ccnc1)OC[C@H](O)c1ccc(Cl)cc1Cl
file8,A2481_entry_00283_conf_01,-104.619,CN(C/C=C/c1ccccc1)Cc1cccc2c1OCO2
file3,A758_entry_00130_conf_01,-104.615,CC[C@H](Cc1ccc(C(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file12,A3619_entry_00165_conf_01,-104.608,C[C@@H](N1CCN(Cc2ccsc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file9,A2602_entry_00090_conf_01,-104.599,CN(Cc1ccc(Br)o1)Cc1cccc2ccccc12
file11,A3316_entry_00176_conf_01,-104.596,CC(C)CS[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file7,A1924_entry_00040_conf_01,-104.588,CCn1c(=N)n(Cc2ccc(Cl)cc2)c2ccccc12
file6,A1627_entry_00057_conf_01,-104.584,CCCN(CCC)CCOC(=O)c1ccc(c2ccccc2)o1
file12,A3683_entry_00229_conf_01,-104.56,C[C@@H](N1C[C@H]2CC[C@@H]1C2)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file11,A3256_entry_00116_conf_01,-104.552,CN(Cc1ncco1)Cc1cccc2ccccc12
file8,A2348_entry_00150_conf_01,-104.535,Brc1ccc(C[C@@H](Cn2ccnc2)c2ccccc2)cc1
file15,A4518_entry_00122_conf_01,-104.48,O[C@H]1CCCN(C[C@](O)(Cn2cncn2)c2ccc(F)cc2F)C1
file9,A2555_entry_00043_conf_01,-104.479,COc1ccc(/C=C/CN(C)Cc2ccccc2OC)cc1
file7,A2053_entry_00169_conf_01,-104.476,Cc1nc(C)n(C[C@@H]2Sc3ccc(F)cc3[C@@H]2OCc2ccccc2F)n1
file11,A3264_entry_00124_conf_01,-104.471,CN(Cc1ccc(C(C)(C)C)cc1)Cc1cccc([N](=O)O)c1
file20,A6073_entry_00107_conf_01,-104.471,CC(C)Sc1ccc([C@@H](O)[C@H](C)NCCCc2ccccc2)cc1
file3,A711_entry_00083_conf_01,-104.469,Cc1cccc(CO[C@@H](Cn2ccnc2)c2ccc(F)cc2Cl)c1
file12,A3755_entry_00301_conf_01,-104.466,C[C@@H](NC1CCN(C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file14,A4387_entry_00305_conf_01,-104.463,CC(=O)N[C@H]1CCN(C[C@](O)(Cn2cncn2)c2ccc(F)cc2F)C1
file6,A1608_entry_00038_conf_01,-104.461,CCN(CC)CCOC(=O)c1ccc(c2ccc(OC)cc2)cc1O
file4,A1122_entry_00180_conf_01,-104.443,CCOC(=O)CCn1ccnc1[C@@H]1CCCc2ccccc12
file5,A1265_entry_00009_conf_01,-104.443,CC1=C([OH+]C(=O)C=C1)CCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file15,A4710_entry_00314_conf_01,-104.441,CCCC#CCN(C)Cc1cccc2ccccc12
file12,A3737_entry_00283_conf_01,-104.433,CCC[C@H]1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1
file19,A5810_entry_00158_conf_01,-104.43,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)OCc1cccnc1
file17,A5071_entry_00047_conf_01,-104.417,O=C(C1CCCCCC1)[C@@H](Oc1ccc(Cl)cc1)n1ccnc1
file20,A6034_entry_00068_conf_01,-104.409,CCCCCCCCN[C@@H](C)[C@H](O)c1ccc2c(c1)CCS2
file1,A270_entry_00270_conf_01,-104.395,CCC(CC)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file15,A4460_entry_00064_conf_01,-104.393,CC(C)(C)c1cn(C[C@@](O)(Cn2cncn2)c2ccc(F)cc2F)cn1
file6,A1865_entry_00295_conf_01,-104.392,CC(C)C[C@@H](Oc1ccc(Cl)cc1F)C(=O)C(C)(C)Cn1ccnc1
file7,A1976_entry_00092_conf_01,-104.376,Cc1ccc2c(c1)[C@@H](OCc1ccccc1)[C@H](Cn1ccnc1)S2
file6,A1640_entry_00070_conf_01,-104.366,CCN(CC)CCCOC(=O)c1ccsc1c1ccccc1
file6,A1650_entry_00080_conf_01,-104.364,CCN(CC)CCOC(=O)c1cc2ccccc2cc1O
file18,A5589_entry_00251_conf_01,-104.341,NCc1cc(Cc2ccc(COc3ccccc3)cc2)no1
file11,A3412_entry_00272_conf_01,-104.337,c1ccc([C@@H](c2ccc(Cn3cccc3)cc2)n2ccnc2)cc1
file8,A2506_entry_00308_conf_01,-104.334,CN(C/C=C/c1ccccc1)Cc1cccc(C#N)c1
file1,A54_entry_00054_conf_01,-104.333,CCC[C@H](Cn1ccnc1)OCc1ccc(C(F)(F)F)cc1
file6,A1669_entry_00099_conf_01,-104.329,CN(C)CCCCOC(=O)c1ccccc1c1ccccc1
