FOLDER,LIGAND_ENTRY,TOTAL_SCORE,SMILES
file7,A1895_entry_00011_conf_01,-93.2918,CC(C)N1CCN(CC2(c3ccc(Cl)cc3Cl)OCCO2)CC1
file18,A5631_entry_00293_conf_01,-93.2904,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CCC(C)(C)C)N
file4,A1006_entry_00064_conf_01,-93.2649,CCOC(=O)c1cncn1[C@H]1CCCc2ccccc12
file12,A3553_entry_00099_conf_01,-93.2631,CC(C)NCC(=O)N[C@H](C)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file15,A4642_entry_00246_conf_01,-93.2621,O=C(O)CCCC(c1ccccc1)(c1ccccc1)n1ccnc1
file21,A6502_entry_00222_conf_01,-93.2539,C[C@H]1C[C@H](Cc2ccccc2)CC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file19,A5682_entry_00030_conf_01,-93.2446,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC1(C)CCCC1)O
file2,A409_entry_00095_conf_01,-93.2414,CCCCOC(=O)c1ccc(CN)cc1
file22,A6622_entry_00028_conf_01,-93.2411,C[C@H]1C[C@@H]([C@H](O)C[C@H]2CC(=O)N[C@H](C3CCCCC3)C2)C(=O)[C@@H](C)C1
file4,A1249_entry_00307_conf_01,-93.2398,CCOC(=O)C[C@H]1CCN(C(=O)c2cncn2[C@@H]2CCCc3ccccc23)CC1
file19,A5794_entry_00142_conf_01,-93.2389,CC1=CC(=O)[N+](C(=C1)CCCOCC(C)(C)C)O
file19,A5887_entry_00235_conf_01,-93.2351,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)C)C
file19,A5883_entry_00231_conf_01,-93.2319,COC1=CC(=O)[N+](O)C(=C1C)C[C@H](C)CC(C)(C)C
file5,A1390_entry_00134_conf_01,-93.2318,CCOC(=O)c1cncn1[C@@H]1CCc2ccccc2C1
file1,A212_entry_00212_conf_01,-93.2299,CCCC[C@@H](O)/C=C/C=C/C(=O)N1CCCCC1=O
file1,A156_entry_00156_conf_01,-93.2273,N#CC(c1ccccc1)(c1ccccc1)n1ccnc1
file12,A3496_entry_00042_conf_01,-93.2148,C[C@@H](NC1CCCCC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file21,A6518_entry_00238_conf_01,-93.212,CCC[C@@H]1CC(=O)[C@@H](C[C@@H](O)[C@H]2C[C@@H](C)C[C@@H](C)C2=O)CC1=O
file1,A36_entry_00036_conf_01,-93.1999,CC(C)(C)CO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file12,A3514_entry_00060_conf_01,-93.194,C[C@@H](N1CCNCC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file7,A2113_entry_00229_conf_01,-93.1845,C=CCO[C@@H](CCn1ccnc1)c1ccc(Cl)cc1
file21,A6517_entry_00237_conf_01,-93.1778,C[C@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@@H]1OC1CCCC1
file20,A6149_entry_00183_conf_01,-93.1731,CC[C@H](C)N[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1
file7,A1921_entry_00037_conf_01,-93.1731,Clc1ccc(CN2CCc3ccccc23)cc1
file20,A6028_entry_00062_conf_01,-93.1684,CCCCN[C@@H](C)[C@@H](O)c1ccc(S[C@@H](C)CC)cc1
file19,A5911_entry_00259_conf_01,-93.1658,CCC1=CC(=O)[N+](C(=C1)C[C@H](C)C[C@@](C)(CC)CO)O
file10,A2956_entry_00130_conf_01,-93.1629,O[C@@](c1ccccc1)(c1ccc(Cl)cc1)C1CCC1
file19,A5850_entry_00198_conf_01,-93.1569,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)N1CCOCC1
file17,A5127_entry_00103_conf_01,-93.1563,CCC(C)(C)C(=O)[C@@H](Oc1cccc(C)c1)n1ccnc1
file6,A1784_entry_00214_conf_01,-93.1439,CC[C@@H](Cn1ccnc1)Oc1ccc(C)cc1Cl
file2,A509_entry_00195_conf_01,-93.138,CN(CCO)CCOc1ccc(Cl)cc1
file6,A1804_entry_00234_conf_01,-93.138,CC(C)C(=O)[C@H](Cn1ccnc1)Oc1cccc(Cl)c1
file19,A5722_entry_00070_conf_01,-93.1287,CCCC[C@@H](CC)CC1=CC(=CC(=O)[N+]1O)C
file7,A1957_entry_00073_conf_01,-93.122,CC1=Nc2ccccc2CN1Cc1ccc(Cl)cc1
file15,A4591_entry_00195_conf_01,-93.1188,O=C(O)C(c1ccccc1)(c1ccccc1)n1ccnc1
file6,A1781_entry_00211_conf_01,-93.1111,CC(C)[C@@H](Cn1ccnc1)Oc1ccc(Cl)cc1Cl
file21,A6452_entry_00172_conf_01,-93.1107,C[C@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)[C@H](O)C1
file1,A65_entry_00065_conf_01,-93.1103,CCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file5,A1542_entry_00286_conf_01,-93.1095,CN(C)c1ccc([C@](O)(c2ccc(O)cc2)c2ccc(OCCN)cc2)cc1
file19,A5819_entry_00167_conf_01,-93.1049,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)C[C@H](C)CC(C)(C)O)O
file1,A142_entry_00142_conf_01,-93.1037,C[C@](c1ccccc1)(c1ccc(F)cc1)n1ccnc1
file4,A1175_entry_00233_conf_01,-93.0972,CC(C)NC(=O)c1cncn1[C@@H]1CCc2ccccc12
file9,A2742_entry_00230_conf_01,-93.0882,CCCOCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
file2,A460_entry_00146_conf_01,-93.0852,C=C(c1ccccc1OCC(C)(C)C)n1ccnc1
file5,A1305_entry_00049_conf_01,-93.0751,CC(C)(C)C(=O)Nc1ccc2c(c1)CCc1ccccc1[C@H]2n1ccnc1
file7,A2067_entry_00183_conf_01,-93.0729,CCCO[C@@H](Cn1ccnc1)c1ccc(F)cc1Cl
file22,A6612_entry_00018_conf_01,-93.0718,CCC[C@H]1CC(=O)[C@H](C[C@@H](O)[C@@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O
file10,A2908_entry_00082_conf_01,-93.0716,N#Cc1ccc([C@](O)(c2ccc(Cl)cc2)C2CC2)c(F)c1
file12,A3699_entry_00245_conf_01,-93.0682,C[C@@H](N1CC[C@H]([C@@](C)(O)c2ccccc2)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file10,A3096_entry_00270_conf_01,-93.0664,NCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1
file21,A6432_entry_00152_conf_01,-93.0652,CC[C@H]1CC(=O)[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C[C@H]1C
file3,A860_entry_00232_conf_01,-93.0639,C[C@@H](Cc1ccc(CC(C)(C)C)cc1)CN1C[C@@H](C)O[C@@H](C)C1
file14,A4135_entry_00053_conf_01,-93.0619,Cc1ncn([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)c1C
file4,A951_entry_00009_conf_01,-93.0596,CCOC(=O)c1nccn1[C@H]1CCCc2ccccc12
file5,A1512_entry_00256_conf_01,-93.0562,CN(C)c1ccc(C(O)(c2ccc(N(C)C)cc2)C2CCCC2)cc1
file19,A5748_entry_00096_conf_01,-93.0488,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)NC(=O)c1ccncc1
file19,A5691_entry_00039_conf_01,-93.0459,CC1=CC(=O)[N+](C(=C1)C[C@](C)(O)CC(C)C)O
file20,A6015_entry_00049_conf_01,-93.0443,CCCCN(C)[C@H](C)[C@H](O)c1ccc(SC(C)C)cc1
file16,A4835_entry_00125_conf_01,-93.0424,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C(=O)c1ccco1
file10,A2921_entry_00095_conf_01,-93.0422,O=[N](O)c1ccc([C@@](O)(c2ccc(Cl)cc2)C2CCC2)cc1
file9,A2640_entry_00128_conf_01,-93.0422,N#CC[C@H](Cn1ccnc1)OCc1ccc(Cl)cc1
file6,A1724_entry_00154_conf_01,-93.0412,CCN(CC)CCNc1cccc(c2ccccc2)c1O
file7,A1899_entry_00015_conf_01,-93.0385,O=C1CCCCN1CC1(c2ccc(Cl)cc2Cl)OCCO1
file5,A1370_entry_00114_conf_01,-93.0347,CCOC(=O)c1cncn1[C@H]1CCCc2c(OC)cccc12
file10,A2869_entry_00043_conf_01,-93.0284,COCC(OC)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
file1,A95_entry_00095_conf_01,-93.0276,CS/C=C(/c1cccc(OCCCC(C)C)c1)\n1ccnc1
file16,A4808_entry_00098_conf_01,-93.0213,COC(=O)CCC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@H]3C
file19,A5713_entry_00061_conf_01,-93.0194,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)NC(=O)c1ccccn1
file19,A5720_entry_00068_conf_01,-93.0152,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC1(C)CCCC1)O
file17,A5084_entry_00060_conf_01,-93.0083,CC(C)(C)C(=O)[C@@H](Oc1ccc(C(F)(F)F)cc1)n1ccnc1
file18,A5627_entry_00289_conf_01,-93.0076,CC1=CC(=O)[N+](C(=C1)CC(C)(C)CC(C)C)N
file5,A1352_entry_00096_conf_01,-93.0041,CCOC(=O)c1cnc(C)n1[C@@H]1CCCc2ccccc12
file4,A1104_entry_00162_conf_01,-93.0028,CN(C)Cc1cncn1[C@@H]1CCCc2ccccc12
file4,A950_entry_00008_conf_01,-92.9975,CCOC(=O)c1cncn1[C@H]1CCCc2ccccc12
file20,A6022_entry_00056_conf_01,-92.9929,CC[C@H](C)CN[C@H](C)[C@@H](O)c1ccc(SC)cc1
file7,A2077_entry_00193_conf_01,-92.9922,CCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1F
file21,A6558_entry_00278_conf_01,-92.9912,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)CC[C@@H]1C1CCCC1
file7,A2081_entry_00197_conf_01,-92.9786,CC(C)CN[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file7,A2192_entry_00308_conf_01,-92.9774,CN(C)C(C)(C)CS[C@@H](C[N](=O)O)c1ccccc1Cl
file7,A2025_entry_00141_conf_01,-92.9765,NC[C@H]1Sc2ccc(F)cc2[C@H]1OCc1c(F)cccc1F
file11,A3394_entry_00254_conf_01,-92.9736,FC(F)(F)c1ccc([C@@H](c2ccccc2)n2ccnc2)cc1
file10,A2984_entry_00158_conf_01,-92.9691,NC(=O)C(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CCC1
file17,A5142_entry_00118_conf_01,-92.9612,Cc1ccc(O[C@@H](C(=O)C2CCC2)n2ccnc2)cc1
file16,A5015_entry_00305_conf_01,-92.9576,CCCC[C@H](Oc1ccc(Cl)cc1)n1ccnc1
file15,A4598_entry_00202_conf_01,-92.9566,CCCCOC(c1ccccc1)(c1ccccc1)n1ccnc1
file21,A6534_entry_00254_conf_01,-92.9562,CCC[C@H]1CC(=O)[C@H](C[C@@H](O)[C@H]2C[C@H](C)C[C@@H](C)C2=O)CC1=O
file9,A2806_entry_00294_conf_01,-92.9538,COc1ccc([C@](O)(c2ccc(Cl)cc2)C2CC2)cc1F
file4,A1128_entry_00186_conf_01,-92.9495,CCOC(=O)c1cncn1[C@H]1CCCc2cccc(C)c12
file19,A5891_entry_00239_conf_01,-92.9446,COC1=C(C)C=C(C[C@H](C)CC(C)(C)C)[N+](O)C1=O
file4,A1146_entry_00204_conf_01,-92.9351,CCOC(=O)c1c(CC)ncn1[C@H]1CCc2ccccc12
file5,A1477_entry_00221_conf_01,-92.9155,CCOC(=O)c1cncn1[C@H]1C=C[C@H](C)Cc2ccccc12
file6,A1626_entry_00056_conf_01,-92.9153,CC(C)NCCNC(=O)c1cccc(c2ccccc2)c1O
file18,A5615_entry_00277_conf_01,-92.9138,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)N
file9,A2608_entry_00096_conf_01,-92.9118,CC(C)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file17,A5106_entry_00082_conf_01,-92.9033,CCC(C)(C)C(=O)[C@H](Oc1ccccc1Cl)n1ccnc1
file11,A3275_entry_00135_conf_01,-92.902,CC(=O)OC[C@H](CN(C)C(C)C)OC(=O)C
file11,A3419_entry_00279_conf_01,-92.8932,C[C@@H](N1CCC(=O)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file20,A6066_entry_00100_conf_01,-92.8922,CCCCCCCCN[C@H](C)[C@@H](O)c1ccncc1
file12,A3745_entry_00291_conf_01,-92.8873,C[C@@H](N1CC[C@](O)(Cn2cncn2)CC1)[C@](O)(Cn1cncn1)c1cc(F)ccc1F
file3,A939_entry_00311_conf_01,-92.8803,C/C(=C\c1ccc(CC(C)(C)C)cc1)/CN1C[C@@H](C)O[C@@H](C)C1
file4,A1047_entry_00105_conf_01,-92.8765,CCOC(=O)c1cncn1[C@H]1CCCc2ccc(Cl)cc12
file21,A6401_entry_00121_conf_01,-92.8764,CC[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C(C)(C)C1
file6,A1596_entry_00026_conf_01,-92.864,CCN(CC)CCOC(=O)c1ccc(Cl)cc1O
file12,A3483_entry_00029_conf_01,-92.8622,C[C@H](N1CCC(=O)C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file6,A1822_entry_00252_conf_01,-92.8553,CN(C)C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)C(C)(C)C
file4,A1023_entry_00081_conf_01,-92.8542,CCOC(=O)c1cncn1[C@H]1CCCc2cc(Br)ccc12
file13,A4042_entry_00274_conf_01,-92.8509,CC1=CC(=O)[N+](C(=C1)C1CCCC1)CC(=O)N
file14,A4257_entry_00175_conf_01,-92.8391,CC[C@@H](COc1ccc(Cl)cc1)[C@@H](O)COC(=O)N
file19,A5801_entry_00149_conf_01,-92.8348,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)C[C@@H]1CCCC[C@@H]1C)O
file4,A1097_entry_00155_conf_01,-92.834,CCOC(=O)c1cncn1[C@H]1C[C@@H]2Cc3ccccc3C[C@@H]12
file21,A6312_entry_00032_conf_01,-92.8286,CCC[C@@H]1CC(=O)[C@@H](C[C@H](O)[C@@H]2C[C@H](C)C[C@H](C)C2=O)CC1=O
file17,A5029_entry_00005_conf_01,-92.8249,CCC(CC)[C@H](Oc1ccc(Cl)cc1)n1ccnc1
file3,A833_entry_00205_conf_01,-92.8249,CCC(C)(C)c1ccc(C[C@H]2CN(C)C[C@@H](C)O2)cc1
file1,A174_entry_00174_conf_01,-92.8209,NC(c1ccccc1)(c1ccccc1)n1ccnc1
file5,A1399_entry_00143_conf_01,-92.8203,CCOC(=O)c1ncn([C@H]2CCCc3ccccc23)c1C
file10,A3031_entry_00205_conf_01,-92.8186,COC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1COC1
file19,A5945_entry_00293_conf_01,-92.818,CN(C)Cc1ccc(/C=C/C(=O)c2ccccc2)cc1
file20,A6188_entry_00222_conf_01,-92.812,CCCCN[C@H](C)[C@@H](O)c1ccc(SCC)cc1
file3,A850_entry_00222_conf_01,-92.8101,CCC(C)(C)c1ccc(CCN2CCO[C@H](C)C2)cc1
file20,A6191_entry_00225_conf_01,-92.8099,CSc1ccc([C@H](C)NCCCCCCO)cc1
file21,A6447_entry_00167_conf_01,-92.8085,C[C@@H]1C[C@H](O)C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1=O
file22,A6779_entry_00185_conf_01,-92.8061,COc1ccccc1CNC(=O)c1ccccc1O
file5,A1373_entry_00117_conf_01,-92.8061,CCOC(=O)c1cncn1[C@H]1CC[C@@H](O)c2ccccc12
file20,A5972_entry_00006_conf_01,-92.7935,CCCCCCCCN[C@H](C)[C@H](O)c1ccncc1
file11,A3406_entry_00266_conf_01,-92.7928,N#Cc1ccc([C@H](c2ccccc2)n2ccnc2)cc1
file5,A1483_entry_00227_conf_01,-92.791,CCOC(=O)c1cncn1[C@H]1CC[C@H](Oc2ccccc2)CC1
file9,A2783_entry_00271_conf_01,-92.7875,Cc1ccc([C@@](O)(c2ccc(Cl)cc2)C2CCC2)cc1
file14,A4223_entry_00141_conf_01,-92.7789,CC(C)Cc1ccc(OC[C@@H](O)COC(=O)N)cc1
file14,A4269_entry_00187_conf_01,-92.778,COCCNC(=O)OC[C@H](O)COc1ccc(Cl)cc1
file16,A4890_entry_00180_conf_01,-92.778,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@H]3c1nccs1
file14,A4270_entry_00188_conf_01,-92.7766,O=C(NC1CCCC1)OC[C@H](O)COc1ccc(Cl)cc1
file20,A6175_entry_00209_conf_01,-92.7715,CCCCN[C@@H](C)[C@@H](O)c1ccc(SC(C)C)cc1
file6,A1641_entry_00071_conf_01,-92.7713,CCN(CC)CCOC(=O)c1cccc(Cl)c1O
file20,A6187_entry_00221_conf_01,-92.7659,CCCCN[C@@H](C)[C@@H](O)c1ccc(OC(C)C)cc1
file22,A6629_entry_00035_conf_01,-92.7659,CCCC1=C(O)C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1=O
file5,A1421_entry_00165_conf_01,-92.7657,CCOC(=O)c1cncn1[C@@H]1CCc2ccccc2[C@H]1O
file1,A139_entry_00139_conf_01,-92.7609,CC(c1ccccc1)(c1ccccc1)n1ccnc1
file21,A6406_entry_00126_conf_01,-92.7555,C[C@H]1CC(=O)C[C@@H](C[C@@H](O)[C@@H]2C[C@H](C)C[C@H](C)C2=O)C1
file6,A1636_entry_00066_conf_01,-92.7537,CCN(CC)CCOC(=O)c1ccc(Br)cc1O
file6,A1733_entry_00163_conf_01,-92.7499,CCN(CC)CCOC(=O)c1ccc(O)c(c2ccc(Cl)cc2)c1
file12,A3543_entry_00089_conf_01,-92.7496,C[C@@H](N1CCc2cc(N)ccc2C1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file8,A2382_entry_00184_conf_01,-92.7413,CC(C)(C)[C@@H](O)c1ccc([C@@H](Cn2ccnc2)c2ccccc2)cc1
file4,A1157_entry_00215_conf_01,-92.7374,CCCc1cn([C@H]2CCCc3ccccc23)cn1
file9,A2750_entry_00238_conf_01,-92.7361,CC(C)(O)C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
file15,A4592_entry_00196_conf_01,-92.7336,Clc1ccc([C@@](c2ccccc2)(c2ccncc2)n2ccnc2)cc1
file5,A1476_entry_00220_conf_01,-92.7322,CCOC(=O)c1cncn1[C@H]1CC[C@H](c2ccccc2)C1
file14,A4251_entry_00169_conf_01,-92.7308,C[C@H](CO)OC[C@H](O)COc1ccc(Cl)cc1
file1,A55_entry_00055_conf_01,-92.7252,CC(C)(C)CO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file15,A4638_entry_00242_conf_01,-92.7236,C[C@@](O)(c1ccccc1)C(c1ccccc1)(c1ccccc1)n1ccnc1
file17,A5097_entry_00073_conf_01,-92.7221,CC(C)(C)C[C@@H](Oc1ccc(C#N)cc1)n1ccnc1
file19,A5760_entry_00108_conf_01,-92.713,CC1=CC(=O)[N+](C(=C1)C[C@@H](O)CC(C)(C)C)N
file5,A1372_entry_00116_conf_01,-92.7126,CCOC(=O)c1cncn1[C@@H]1CCCc2cc(OC)ccc12
file6,A1700_entry_00130_conf_01,-92.712,CN1CCC(COC(=O)c2cccc(c3ccccc3)c2O)CC1
file15,A4596_entry_00200_conf_01,-92.7032,OCC(c1ccccc1)(c1ccccc1)n1ccnc1
file12,A3730_entry_00276_conf_01,-92.7021,C[C@H](N1CCC(C)(C)CC1)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
file14,A4221_entry_00139_conf_01,-92.7016,CCOC(=O)c1ccc(OC[C@H](O)COC(=O)N)cc1
file4,A1090_entry_00148_conf_01,-92.6925,c1ccc2c(c1)CCC[C@H]2n1cncc1c1ccsc1
file8,A2507_entry_00309_conf_01,-92.6891,CN(C/C=C/c1ccccc1)Cc1ccoc1
file19,A5966_entry_00314_conf_01,-92.6826,CCCCCCCCN[C@H](C)[C@H](O)c1cccnc1
file9,A2792_entry_00280_conf_01,-92.6813,O=C(O)COCC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1
file4,A1024_entry_00082_conf_01,-92.6755,CCOC(=O)c1cncn1[C@@H]1C[C@]2(OC)C[C@H]1c1ccccc21
file3,A834_entry_00206_conf_01,-92.6736,C[C@@H](Cc1ccc(C(C)(C)C)cc1)CN1CCOC(C)(C)C1
file17,A5055_entry_00031_conf_01,-92.6718,CC(C)CC(=O)[C@H](Oc1ccc(Br)cc1)n1ccnc1
file8,A2466_entry_00268_conf_01,-92.6633,C[C@@H](C(=O)CS[C@H](C[N](=O)O)c1ccccc1Cl)N(C)C
file19,A5813_entry_00161_conf_01,-92.6607,CCC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC)O
file1,A32_entry_00032_conf_01,-92.65,CC(C)O[C@@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file18,A5640_entry_00302_conf_01,-92.6415,CC1=C(C(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)N)F
file19,A5684_entry_00032_conf_01,-92.641,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)C#N)O
file8,A2476_entry_00278_conf_01,-92.6403,CN(C/C=C/c1ccccc1)Cc1ccco1
file13,A4003_entry_00235_conf_01,-92.6382,CC1=C(C(=O)[N+](C(=C1)C1CCCCC1)O)OCCCO
file4,A1124_entry_00182_conf_01,-92.6308,CCOC(=O)c1cnc(CC)n1[C@@H]1CCCc2ccccc12
file1,A162_entry_00162_conf_01,-92.6302,O[C@](c1ccccc1)(c1ccccc1Cl)n1ccnc1
file20,A6041_entry_00075_conf_01,-92.6292,CCCN(C)[C@H](C)[C@@H](O)c1ccc(SC(C)C)cc1
file1,A258_entry_00258_conf_01,-92.6075,CCCCO[C@@H](Cn1ccnc1)c1ccc(Cl)cc1
file1,A30_entry_00030_conf_01,-92.6056,CCCO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl
file21,A6361_entry_00081_conf_01,-92.6049,CCC[C@@H]1CC(=O)[C@@H](C[C@@H](O)[C@H]2C[C@@H](C)C[C@H](C)C2=O)CC1=O
file1,A199_entry_00199_conf_01,-92.6015,C/C(=C\C=C\C(=O)N1CCCC1=O)/[C@@H](O)CCC(C)C
file14,A4216_entry_00134_conf_01,-92.5997,NC(=O)OC[C@@H](O)COc1ccc(C(=O)O)cc1
file14,A4209_entry_00127_conf_01,-92.5995,NC(=O)OC[C@H](O)COc1ccccc1C(=O)O
file9,A2779_entry_00267_conf_01,-92.5988,COC(=O)c1ccc([C@](O)(c2ccc(Cl)cc2)C2CC2)cc1
file5,A1384_entry_00128_conf_01,-92.5987,CCOC(=O)c1ccn([C@H]2CCc3ccccc23)c1
file21,A6413_entry_00133_conf_01,-92.5978,CC(C)C[C@@H]1CCC(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1
file5,A1471_entry_00215_conf_01,-92.5965,CCOC(=O)c1cnc(Br)n1[C@@H]1CCCc2ccccc12
file4,A953_entry_00011_conf_01,-92.5952,CCOC(=O)c1cncn1[C@@H]1CCc2ccccc12
file11,A3286_entry_00146_conf_01,-92.5922,C[C@@H](CCc1ccc(Cl)cc1)Cn1ccnc1
file10,A2963_entry_00137_conf_01,-92.5888,Oc1ccc([C@@](O)(c2ccc(Cl)cc2)C2CCC2)cc1
file7,A1931_entry_00047_conf_01,-92.5882,Cc1ccc(Cn2c(C)nc3ccccc23)cc1
file16,A4914_entry_00204_conf_01,-92.584,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@H]2CC[C@H]3C(=O)c1ccc(O)cc1
file7,A1894_entry_00010_conf_01,-92.584,N#CCCCCC1(c2ccc(Cl)cc2Cl)OCCO1
file5,A1312_entry_00056_conf_01,-92.5838,NC(=O)CN[C@H]1c2ccccc2CCc2cc(Cl)cc(Cl)c12
file20,A6122_entry_00156_conf_01,-92.5799,CCCCCN[C@H](C)[C@H](O)c1ccc(OC(C)C)cc1
file19,A5759_entry_00107_conf_01,-92.5768,CC1=CC(=O)[N+](C(=C1)C[C@@H](CO)CC(C)(C)C)O
file4,A1084_entry_00142_conf_01,-92.5724,FC(F)(F)c1cncn1[C@H]1CCCc2ccccc12
file18,A5645_entry_00307_conf_01,-92.5694,CC1=CC(=O)[N+](C(=C1)C[C@H](C)CC(C)(C)C)NC=O
file7,A2188_entry_00304_conf_01,-92.5594,NCCS[C@H](CN)c1ccccc1Cl
file2,A452_entry_00138_conf_01,-92.5572,CC(C)(O)/C=C(/c1ccccc1OCc1ccccc1)\n1ccnc1
file16,A4898_entry_00188_conf_01,-92.5566,CC(=O)O[C@]1(C)CC[C@@]23C[C@@H]1C(C)(C)[C@@H]2CC[C@@]3(O)C1CCOCC1
file9,A2730_entry_00218_conf_01,-92.5506,O[C@@H]1C[C@@H](C(O)(c2ccc(Cl)cc2)c2ccc(Cl)cc2)C1
file20,A6054_entry_00088_conf_01,-92.5485,CCCCCCCCN[C@H](C)[C@@H](O)c1cccnc1
file4,A1228_entry_00286_conf_01,-92.5416,CCOC(=O)c1cncn1[C@H]1CCc2cc(C)ccc12
file5,A1552_entry_00296_conf_01,-92.5405,CC(C)N(CCN(C)C)c1ccc([C@@](O)(c2ccc(N(C)C)cc2)c2cccnc2)cc1
file9,A2795_entry_00283_conf_01,-92.5377,CN(C)C(=O)c1cccc([C@@](O)(c2ccc(Cl)cc2)C2CC2)c1
file13,A4041_entry_00273_conf_01,-92.5347,O=C1C=C(CC2CCCCC2)C=C(C2CC2)[N+]1O
file10,A2853_entry_00027_conf_01,-92.5337,CCNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1
file20,A6162_entry_00196_conf_01,-92.5327,CCCCCN[C@@H](C)[C@H](O)c1ccc(SC)cc1
file7,A2154_entry_00270_conf_01,-92.5319,CCOCCN(C(=S)Oc1ccc2c(c1)CCCC2)c1ccccc1
file4,A1213_entry_00271_conf_01,-92.5317,CCOC(=O)c1ccn([C@@H]2CCCc3ccccc23)c1C
file18,A5632_entry_00294_conf_01,-92.5249,CC1=CC(=O)[N+](C(=C1)C[C@@H](C)CC(C)(C)O)O
file4,A1080_entry_00138_conf_01,-92.5187,CCOC(=O)c1ncn([C@H]2CCc3ccccc23)c1C
file20,A6039_entry_00073_conf_01,-92.5171,CCCCN[C@H](C)[C@@H](O)c1ccc(SC)cc1
file21,A6326_entry_00046_conf_01,-92.5112,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)C[C@@H]1Cc1ccco1
file20,A6217_entry_00251_conf_01,-92.5013,CCCCN[C@H](C)[C@H](O)c1cccc(SC(C)C)c1
file9,A2698_entry_00186_conf_01,-92.4978,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)C1CC1
file17,A5092_entry_00068_conf_01,-92.4955,CC(C)CC(=O)[C@@H](Oc1cccc(Cl)c1)n1ccnc1
file7,A1954_entry_00070_conf_01,-92.4864,Cc1nc2ccccc2n1Cc1ccc(C(C)(C)C)cc1
file12,A3717_entry_00263_conf_01,-92.4771,C[C@H]1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)C[C@@H]1O
