Time/Residue,AFR1_R1.xvg,AFR1_R2.xvg,Average
4.7000003,0.3026948,0.202857,0.2527759
4.71,0.2759796,0.1910869,0.23353325
4.7200003,0.2972114,0.1834724,0.2403419
4.73,0.3066332,0.195397,0.2510151
4.7400002,0.3215338,0.1952032,0.2583685
4.75,0.2933038,0.1876254,0.2404646
4.7600002,0.2920561,0.1894937,0.2407749
4.7700005,0.2863847,0.1918638,0.23912425
4.7800002,0.2923072,0.1958391,0.24407315
4.7900004,0.2747377,0.2012789,0.2380083
4.8000002,0.2818352,0.1866694,0.2342523
4.8100004,0.2932526,0.2091925,0.25122255
4.8200002,0.268162,0.197484,0.232823
4.8300004,0.2959288,0.201304,0.2486164
4.8400002,0.2687564,0.1897621,0.22925925
4.8500004,0.288802,0.1918621,0.24033205
4.8600001,0.2864592,0.1914169,0.23893805
4.8700004,0.2786949,0.2019415,0.2403182
4.8800001,0.2865401,0.1922911,0.2394156
4.8900003,0.2724845,0.188091,0.23028775
4.9000001,0.2796127,0.1900035,0.2348081
4.9100003,0.2771982,0.1846908,0.2309445
4.9200001,0.2827531,0.2043172,0.24353515
4.9300003,0.2916089,0.2056729,0.2486409
4.9400001,0.2787465,0.2066365,0.2426915
4.9500003,0.3102336,0.2009495,0.25559155
4.96,0.2900785,0.1947337,0.2424061
4.9700003,0.2706452,0.198632,0.2346386
4.98,0.2781538,0.1958546,0.2370042
4.9900002,0.2851922,0.2027368,0.2439645
5,0.2577251,0.1908849,0.224305
5.0100002,0.2865225,0.1971391,0.2418308
5.0200005,0.2912574,0.1940475,0.24265245
5.0300002,0.2875137,0.1870298,0.23727175
5.0400004,0.2819857,0.2005868,0.24128625
5.0500002,0.270145,0.200437,0.235291
5.0600004,0.2652892,0.2023198,0.2338045
5.0700002,0.2881987,0.1990177,0.2436082
5.0800004,0.2728771,0.1949326,0.23390485
5.0900002,0.2599552,0.1839195,0.22193735
5.1000004,0.2593848,0.1905187,0.22495175
5.1100001,0.2429896,0.2022537,0.22262165
5.1200004,0.2462452,0.2109773,0.22861125
5.1300001,0.2751764,0.1927433,0.23395985
5.1400003,0.258718,0.1884894,0.2236037
5.1500001,0.2884484,0.1879166,0.2381825
5.1600003,0.2426577,0.2038902,0.22327395
5.1700001,0.2675742,0.1984003,0.23298725
5.1800003,0.2604654,0.19066,0.2255627
5.1900001,0.2728353,0.1941541,0.2334947
5.2000003,0.2844225,0.1896643,0.2370434
5.21,0.2728752,0.1879445,0.23040985
5.2200003,0.2813873,0.1724462,0.22691675
5.23,0.2861913,0.1868704,0.23653085
5.2400002,0.2673831,0.1872337,0.2273084
5.2500005,0.2651065,0.1773814,0.22124395
5.2600002,0.2763999,0.1825825,0.2294912
5.2700005,0.2949099,0.1931015,0.2440057
5.2800002,0.2814218,0.1965248,0.2389733
5.2900004,0.2818896,0.1890378,0.2354637
5.3000002,0.2818244,0.1883806,0.2351025
5.3100004,0.2684737,0.2016039,0.2350388
5.3200002,0.2948216,0.2077015,0.25126155
5.3300004,0.2900183,0.1896388,0.23982855
5.3400002,0.280692,0.1978957,0.23929385
5.3500004,0.2766049,0.1898672,0.23323605
5.3600001,0.2855971,0.2080284,0.24681275
5.3700004,0.2720794,0.1920331,0.23205625
5.3800001,0.2637039,0.2016,0.23265195
5.3900003,0.2985933,0.1966022,0.24759775
5.4000001,0.2740281,0.2027941,0.2384111
5.4100003,0.2687738,0.205307,0.2370404
5.4200001,0.2819518,0.2123015,0.24712665
5.4300003,0.2676972,0.2107083,0.23920275
5.4400001,0.2652818,0.2017934,0.2335376
5.4500003,0.2767737,0.2079447,0.2423592
5.46,0.2860777,0.1901176,0.23809765
5.4700003,0.2668047,0.210009,0.23840685
5.4800005,0.2652588,0.1926119,0.22893535
5.4900002,0.2819504,0.1979909,0.23997065
5.5000005,0.2846336,0.2103341,0.24748385
5.5100002,0.2776265,0.2003202,0.23897335
5.5200005,0.2805409,0.1805884,0.23056465
5.5300002,0.2661933,0.1925818,0.22938755
5.5400004,0.271798,0.1885474,0.2301727
5.5500002,0.2953289,0.20418,0.24975445
5.5600004,0.2823896,0.2060152,0.2442024
5.5700002,0.2922561,0.1977582,0.24500715
5.5800004,0.301072,0.1995337,0.25030285
5.5900002,0.305796,0.2039744,0.2548852
5.6000004,0.3083528,0.2103871,0.25936995
5.6100001,0.3027747,0.1971388,0.24995675
5.6200004,0.2986937,0.204558,0.25162585
5.6300001,0.2719306,0.1950118,0.2334712
5.6400003,0.2979946,0.2116547,0.25482465
5.6500001,0.2796559,0.2001662,0.23991105
